latitude,longitude,address,property_type,rooms,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url
33.776784,-118.198647,525 W 8th St,Single Family Residence,"3 beds, 1 bath","1,516 sqft","4,603 sqft",1911,7272016022,1114872482,Los Angeles,LONG BEACH,2,575802,4,"
Zoning:

LBPD10
		",01/20/2021,"$640,000","$664,900",13 Found,Slightly High,17 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/long-beach/90813/525-w-8th-st/19071965/
34.218627,-118.205005,1211 Journeys End Dr,Single Family Residence,"3 beds, 2 baths","2,151 sqft","15,322 sqft",1955,5811014016,1114873890,Los Angeles,WILL W BEACHS HOME PLACE,2,460501,11,"
Zoning:

LFR120*
		",01/20/2021,"$1,665,000","$1,648,000",0 Found,Very Low,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/la-canada-flintridge/91011/1211-journeys-end-dr/154808600/
34.00429,-118.057511,10414 Strong Ave,Single Family Residence,"3 beds, 3 baths","1,998 sqft","15,596 sqft",1938,8129012020,1114873962,Los Angeles,CITRUS GROVE HEIGHTS,1,501200,53,"
Zoning:

LCR17500*
		",09/18/2000,"$350,000","$942,000",2 Found,Moderate,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/whittier/90601/10414-strong-ave/51812167/
34.05814,-118.171961,1468 N Eastern Ave,Single Family Residence,"2 beds, 2 baths","1,026 sqft","2,561 sqft",1950,5225010002,1114874374,Los Angeles,7813,1,530602,40,"
Zoning:

LCR3*
		",01/20/2021,"$585,000","$613,000",12 Found,Slightly High,14 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90063/1468-n-eastern-ave/141023722/
34.049137,-117.908882,1719 Caffrey Ln,Condominium,"2 beds, 2 baths","1,025 sqft",1.91 acres,1987,8740017146,1114874391,Los Angeles,40799,2,408003,5,"
Zoning:

WCR19450*
		",01/20/2021,"$410,000","$425,700",4 Found,Low,6 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/west-covina/91791/1719-caffrey-ln/148222803/
34.07197,-118.277546,2731 Council St,"Triplex (3 units, any combination)","3 beds, 3 baths","1,612 sqft","4,801 sqft",1926,5156022021,1114874863,Los Angeles,CABLE ROAD TR LOS ANGELES,1,208620,21,"
Zoning:

LARD1.5
		",01/20/2021,"$750,000","$765,000",15 Found,Slightly High,13 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90026/2731-council-st/9485516/
34.187614,-118.619636,22613 Gilmore St,Single Family Residence,"3 beds, 2 baths","1,471 sqft","7,500 sqft",1958,2038037009,1114875296,Los Angeles,22057,3,135102,60,"
Zoning:

LARS
		",01/20/2021,"$728,000","$848,900",3 Found,Very Low,6 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/west-hills/91307/22613-gilmore-st/40217935/
34.026166,-118.189019,706 S Ditman Ave,"Duplex (2 units, any combination)","3 beds, 2 baths","1,536 sqft","5,028 sqft",1922,5239009044,1114875375,Los Angeles,E S FIELDS OCCIDENTAL HEIGHTS,1,531202,3,"
Zoning:

LCR4*
		",01/20/2021,"$615,000","$534,400",12 Found,Slightly High,10 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90023/706-s-ditman-ave/40076154/
33.98512,-118.060833,11144 Rincon Dr,Single Family Residence,"3 beds, 2 baths","1,403 sqft","7,589 sqft",1948,8171006032,1114877659,Los Angeles,1128,2,501002,16,"
Zoning:

LCR1*
		",01/20/2021,"$645,000","$595,800",10 Found,Moderate,8 Found,1 Found,Average,https://www.realtytrac.com/property/ca/whittier/90606/11144-rincon-dr/146626509/
34.404362,-118.484184,19955 Avenue Of The Oaks # 300,Condominium,"3 beds, 2 baths","1,364 sqft",9.74 acres,1985,2836026110,1114878600,Los Angeles,30787,2,920031,8,"
Zoning:

SCUR3
		",01/20/2021,"$456,000","$451,000",2 Found,Low,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91321/19955-avenue-of-the-oaks-300/150858993/
34.592207,-118.171582,2306 Camellia St,Single Family Residence,"4 beds, 3 baths","3,711 sqft","7,192 sqft",2005,3003097023,1114879023,Los Angeles,,1,910207,68,"
Zoning:

PDR17000
		",01/20/2021,"$560,000","$553,800",6 Found,Moderate,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/palmdale/93551/2306-camellia-st/24198317/
34.216293,-118.425492,8010 Crosnoe Ave,Single Family Residence,"4 beds, 2 baths","2,186 sqft","8,287 sqft",1955,2301006012,1114879566,Los Angeles,18672,1,119700,68,"
Zoning:

LAR1
		",01/20/2021,"$720,000","$786,800",7 Found,,10 Found,1 Found,Average,https://www.realtytrac.com/property/ca/van-nuys/91402/8010-crosnoe-ave/141271600/
34.422004,-118.459121,27659 Sienna Ridge Row,Condominium,"4 beds, 3 baths","2,353 sqft","19,257 sqft",2002,2803040146,1114880126,Los Angeles,44965,5,920035,24,"
Zoning:

SCUR2
		",01/20/2021,"$625,000","$679,100",2 Found,Low,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91351/27659-sienna-ridge-row/323426417/
34.166058,-118.36723,5232 Satsuma Ave # 207,Condominium,"2 beds, 3 baths","1,370 sqft","21,613 sqft",2009,2416009050,1114880447,Los Angeles,,2,125320,1,"
Zoning:

LAR3
		",01/20/2021,"$620,000","$659,900",8 Found,Low,11 Found,1 Found,Average,https://www.realtytrac.com/property/ca/north-hollywood/91601/5232-satsuma-ave-207/154764087/
34.200527,-118.437032,13939 Enadia Way,Single Family Residence,"3 beds, 2 baths","1,331 sqft","5,707 sqft",1953,2216006002,1114881499,Los Angeles,17883,2,127920,2,"
Zoning:

LAR1
		",01/20/2021,"$677,500","$705,200",7 Found,,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/van-nuys/91405/13939-enadia-way/146799019/
34.15862,-118.275644,851 Patterson Ave,Single Family Residence,"3 beds, 2 baths","1,504 sqft","5,954 sqft",1925,5635014006,1114882339,Los Angeles,7463,2,301701,6,"
Zoning:

GLR1*
		",01/20/2021,"$930,000","$748,400",3 Found,Low,19 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/glendale/91202/851-patterson-ave/154783073/
34.165351,-118.038069,1827 Oak View Ln,Single Family Residence,"2 beds, 1 bath","1,646 sqft","15,971 sqft",1945,5766006017,1114882433,Los Angeles,13894,1,430600,9,"
Zoning:

ARR1YY
		",01/20/2021,"$1,400,000","$1,234,000",2 Found,Low,6 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/arcadia/91006/1827-oak-view-ln/154801269/
34.318362,-118.446131,14294 Foothill Blvd # 118,Condominium,"3 beds, 3 baths","1,466 sqft",1.61 acres,1987,2504006219,1114882846,Los Angeles,43907,2,106405,1,"
Zoning:

LARD3
		",01/20/2021,"$470,000","$500,200",8 Found,Low,4 Found,2 Found,Average,https://www.realtytrac.com/property/ca/sylmar/91342/14294-foothill-blvd-118/21286447/
34.062807,-117.857118,20179 E Lorencita Dr,Single Family Residence,"4 beds, 2 baths","1,824 sqft",1.03 acres,1976,8277003025,1114883344,Los Angeles,10330,1,403500,48,"
Zoning:

LCR140000*
		",01/20/2021,"$785,000","$873,800",1 Found,Moderate,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/covina/91724/20179-e-lorencita-dr/154954464/
33.868707,-118.373362,2114 Grant Ave # 3,Condominium,"2 beds, 2 baths","1,427 sqft",0.52 acres,1979,4156017040,1114883803,Los Angeles,33607,2,620701,,"
Zoning:

RBR4*
		",01/20/2021,"$820,000","$873,800",7 Found,Low,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/redondo-beach/90278/2114-grant-ave-3/13298080/
34.086111,-117.907319,838 N Azusa Ave,Apartment house (5+ units),"10 beds, 24 baths","11,996 sqft","16,527 sqft",1959,8443001020,1114883859,Los Angeles,PHILLIPS TR,2,406200,4,"
Zoning:

WCR3-MF20*
		",12/30/1983,,"$627,000",14 Found,Low,15 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/west-covina/91791/838-n-azusa-ave/154968812/
34.502543,-118.62176,32061 Big Oak Ln,Single Family Residence,"4 beds, 3 baths","2,590 sqft","8,306 sqft",1999,2865085008,1114886089,Los Angeles,44429,3,920102,45,"
Zoning:

LCA2
		",01/20/2021,"$680,000","$689,400",0 Found,,3 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/castaic/91384/32061-big-oak-ln/18251125/
33.930492,-118.110526,11016 Newville Ave,Apartment house (5+ units),"9 beds, 5 baths","4,584 sqft","6,740 sqft",1959,6287025011,1114886136,Los Angeles,22672,1,551000,9,"
Zoning:

DOP*
		",01/20/2021,"$1,360,000","$752,000",6 Found,Moderate,5 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/downey/90241/11016-newville-ave/147722727/
34.18173,-118.129816,2090 Lewis Ave,Single Family Residence,"3 beds, 1 bath","1,784 sqft","8,512 sqft",1947,5845012011,1114886184,Los Angeles,ALTADENA HEIGHTS,4,461200,29,"
Zoning:

LCR175
		",01/20/2021,"$994,500","$392,000",1 Found,Moderate,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/altadena/91001/2090-lewis-ave/140447289/
33.823115,-118.266527,542 E 224th St,Single Family Residence,"3 beds, 1 bath",980 sqft,"4,899 sqft",1951,7333018001,1114886645,Los Angeles,15838,1,543701,360,"
Zoning:

CARS*
		",01/20/2021,"$582,000","$608,900",7 Found,Moderate,17 Found,1 Found,Average,https://www.realtytrac.com/property/ca/carson/90745/542-e-224th-st/141383092/
34.6881,-118.0618,Vac/ave F/vic 52 Ste,MISCELLANEOUS   (Vacant Land)     ,,,2.44 acres,,3302019037,1114888549,Los Angeles,,1,0,27,"
Zoning:

LCA21*
		",01/20/2021,"$11,000",,1 Found,,1 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/redman/93535/vacave-fvic-52-ste/241272959/
34.165149,-118.137257,647 Eldora Rd,Single Family Residence,"3 beds, 2 baths","1,873 sqft","7,321 sqft",1946,5730006022,1114888958,Los Angeles,ELDORA PARK,3,462100,56,"
Zoning:

PSR6
		",01/20/2021,"$750,000","$626,000",6 Found,Moderate,2 Found,1 Found,Average,https://www.realtytrac.com/property/ca/pasadena/91104/647-eldora-rd/142535501/
33.907984,-118.068926,13511 Delavan Ave,Single Family Residence,"5 beds, 3 baths","1,953 sqft","5,406 sqft",1950,8056003025,1114889421,Los Angeles,152,1,552200,83,"
Zoning:

NOR1YY
		",01/20/2021,"$650,000","$663,000",15 Found,Moderate,10 Found,1 Found,Average,https://www.realtytrac.com/property/ca/norwalk/90650/13511-delavan-ave/4967766/
34.437445,-118.467161,28351 Hawks Ridge Dr,Single Family Residence,"4 beds, 3 baths","3,160 sqft","19,771 sqft",2003,2812070061,1114889493,Los Angeles,46626,1,920034,130,"
Zoning:

SCUR2
		",01/20/2021,"$770,000","$886,300",2 Found,Low,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/canyon-country/91351/28351-hawks-ridge-dr/148332097/
33.906754,-118.253288,1905 W 138th St,Single Family Residence,"3 beds, 1 bath","1,122 sqft","5,151 sqft",1951,6145014025,1114919195,Los Angeles,14214,1,541200,96,"
Zoning:

CORL*
		",01/20/2021,"$160,000","$575,400",8 Found,High,10 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/compton/90222/1905-w-138th-st/154826987/
34.083122,-118.16011,914 Winchester Ave,Single Family Residence,"3 beds, 2 baths","1,874 sqft","5,200 sqft",1926,5291021008,1114920621,Los Angeles,4952,2,480802,8,"
Zoning:

ALR1*
		",10/07/1993,,"$698,300",14 Found,Low,14 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/alhambra/91803/914-winchester-ave/154610720/
34.135126,-118.259988,345 W Acacia Ave # 6,Condominium,"2 beds, 2 baths",960 sqft,"13,734 sqft",1989,5696024046,1114922000,Los Angeles,62565,2,302401,1,"
Zoning:

GLR4YY
		",01/20/2021,"$525,000","$474,100",3 Found,Low,10 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/glendale/91204/345-w-acacia-ave-6/32178661/
34.206189,-118.44117,7447 Stansbury Ave,Single Family Residence,"3 beds, 2 baths","2,061 sqft","6,955 sqft",1953,2215017010,1114923830,Los Angeles,17876,1,127102,10,"
Zoning:

LAR1
		",01/20/2021,"$818,000","$740,500",8 Found,,11 Found,1 Found,Average,https://www.realtytrac.com/property/ca/van-nuys/91405/7447-stansbury-ave/142705688/
34.093948,-117.83562,1411 Somerset Dr,Single Family Residence,"3 beds, 2 baths","1,448 sqft","7,555 sqft",1977,8385021020,1114926145,Los Angeles,33124,2,401312,27,"
Zoning:

SDSF7500*
		",03/21/1989,,"$682,800",1 Found,Low,3 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/san-dimas/91773/1411-somerset-dr/154963442/
34.237294,-118.600335,21540 Prairie St # F,Light Industrial (10% Improved Office space; Machine Shop),,"5,824 sqft",8.46 acres,1981,2746011009,1114928618,Los Angeles,36037,1,113237,,"
Zoning:

LAMR2
		",01/20/2021,"$1,425,000",,1 Found,,15 Found,1 Found,Average,https://www.realtytrac.com/property/ca/chatsworth/91311/21540-prairie-st-f/52033069/
34.060526,-117.973122,13832 Joycedale St,Single Family Residence,"3 beds, 2 baths","1,123 sqft","5,954 sqft",1954,8558009022,1114930362,Los Angeles,18124,2,407001,46,"
Zoning:

LCA106
		",01/20/2021,"$445,000","$476,900",4 Found,Moderate,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/la-puente/91746/13832-joycedale-st/18880943/
33.948942,-118.365934,9603 Felton Ave,Single Family Residence,"2 beds, 1 bath",884 sqft,"5,337 sqft",1942,4023015025,1114930420,Los Angeles,2806,3,601402,20,"
Zoning:

INR2YY
		",01/20/2021,"$582,000","$703,300",8 Found,Moderately High,14 Found,1 Found,Average,https://www.realtytrac.com/property/ca/inglewood/90301/9603-felton-ave/5189509/
34.07853,-118.048279,3843 Velma Ave,"Duplex (2 units, any combination)","3 beds, 2 baths","1,388 sqft","8,112 sqft",1931,8577020009,1114930938,Los Angeles,7700,1,432801,33,"
Zoning:

EMR2YY
		",01/20/2021,"$826,000","$775,500",4 Found,Moderate,18 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/el-monte/91731/3843-velma-ave/54095139/
34.182099,-118.195503,970 Regent Park Dr,Single Family Residence,"4 beds, 3 baths","2,275 sqft","12,924 sqft",1950,5822002004,1114934697,Los Angeles,8882,2,460700,4,"
Zoning:

LFR120000*
		",01/20/2021,"$1,775,000","$2,019,000",1 Found,Very Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/la-canada-flintridge/91011/970-regent-park-dr/154810086/
34.049458,-118.321836,1215 5th Ave,"Quadplex (4 Units, Any Combination)","4 beds, 4 baths","4,096 sqft","7,800 sqft",1920,5081008001,1114937933,Los Angeles,ROBERT MARSH & COS CC TERRACE,2,212900,114,"
Zoning:

LARD1.5
		",01/20/2021,"$459,000","$1,210,000",0 Found,Slightly High,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90019/1215-5th-ave/154641027/
34.6881,-118.0618,Vac/vic Avenue I10/140 Ste,MISCELLANEOUS   (Vacant Land)     ,,,2.47 acres,,3358012131,1114954466,Los Angeles,,1,900102,18,"
Zoning:

LCA21*
		",01/20/2021,"$2,500",,1 Found,,1 Found,0 Found,Poor,https://www.realtytrac.com/property/ca/roosevelt-corner/93535/vacvic-avenue-i10140-ste/241284162/
33.761953,-118.154539,41 Coronado Ave # 3,Condominium,"2 beds, 2 baths","1,060 sqft","9,717 sqft",1922,7264015030,1114971654,Los Angeles,50031,3,577200,1,"
Zoning:

LBR2L
		",01/20/2021,"$718,000","$761,100",5 Found,Slightly High,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/long-beach/90803/41-coronado-ave-3/148038362/
34.1676,-118.3726,5619 N Bella Blanco Dr,Single Family Residence,,,,,2415026034,1114974092,Los Angeles,,1,124300,2,"
Zoning:

LARD1.5
		",01/20/2021,"$840,000","$806,800",10 Found,Low,9 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/north-hollywood/91601/5619-n-bella-blanco-dr/330490023/
33.737155,-118.301654,740 Oro Ter,Single Family Residence,"2 beds, 1 bath","1,068 sqft","2,810 sqft",1927,7458003016,1114974493,Los Angeles,VISTA DEL ORO,3,297000,5,"
Zoning:

LARD1.5
		",01/20/2021,"$625,000","$450,700",15 Found,Very Low,5 Found,2 Found,Average,https://www.realtytrac.com/property/ca/san-pedro/90731/740-oro-ter/21895089/
34.069408,-118.07498,3353 Greendale Ave,Single Family Residence,"3 beds, 2 baths","1,147 sqft","5,080 sqft",1958,5289015061,1114993349,Los Angeles,4778,2,433601,26,"
Zoning:

RMR1YY
		",04/28/2020,"$630,000","$369,100",4 Found,Moderate,8 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/rosemead/91770/3353-greendale-ave/151231032/
34.105184,-118.285784,4412 Franklin Ave,Single Family Residence,"3 beds, 1 bath","1,318 sqft","6,735 sqft",1939,5590017012,1114809877,Los Angeles,MOUNT HOLLYWOOD GRAND VIEW,1,189101,12,"
Zoning:

LAR2
		",01/20/2021,"$1,355,000","$1,490,000",3 Found,Slightly High,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90027/4412-franklin-ave/43846724/
34.198197,-118.452258,14640 Vose St,Single Family Residence,"2 beds, 1 bath",951 sqft,"6,757 sqft",1940,2219012005,1114809972,Los Angeles,9815,1,127803,43,"
Zoning:

LAR1
		",01/20/2021,"$635,000","$655,900",8 Found,,10 Found,1 Found,Average,https://www.realtytrac.com/property/ca/van-nuys/91405/14640-vose-st/148114676/
34.107993,-117.810019,213 W 1st St,Single Family Residence,"4 beds, 1 bath","1,432 sqft","7,088 sqft",1898,8387016006,1114810426,Los Angeles,SAN DIMAS,2,401311,368,"
Zoning:

SDMFD*
		",01/20/2021,"$721,000","$776,700",4 Found,Low,12 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/san-dimas/91773/213-w-1st-st/13919201/
34.117806,-117.812081,309 W Allen Ave,Apartment house (5+ units),"10 beds, 5 baths","4,224 sqft",0.86 acres,1956,8392016008,1114810574,Los Angeles,SAN JOSE ADD,1,401311,30,"
Zoning:

SDA11*
		",01/20/2021,"$4,278,500","$1,820,000",3 Found,Low,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/san-dimas/91773/309-w-allen-ave/641719/
34.125945,-117.910456,241 N Angeleno Ave,Single Family Residence,"2 beds, 1 bath",760 sqft,"5,825 sqft",1947,8616019029,1114810598,Los Angeles,13736,3,404401,16,"
Zoning:

AZR1CY
		",01/20/2021,"$620,000","$434,400",9 Found,Moderate,8 Found,1 Found,Average,https://www.realtytrac.com/property/ca/azusa/91702/241-n-angeleno-ave/27284271/
34.096564,-118.087054,5355 N Delta St,Single Family Residence,"3 beds, 2 baths","1,369 sqft",1 acres,1954,5373015005,1114811286,Los Angeles,CRAWFORD ACRES,3,481202,7,"
Zoning:

LCR15000*
		",11/07/2006,,"$1,610,000",8 Found,Low,12 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/san-gabriel/91776/5355-n-delta-st/18309610/
34.4373,-118.5154,Vac/johnie Dr/vic Unity Ave,MISCELLANEOUS   (Vacant Land)     ,,,20.6 acres,,3213006017,1114812243,Los Angeles,,2,910813,7,"
Zoning:

LCA11*
		",01/20/2021,"$90,000",,1 Found,Low,6 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/agua-dulce/91350/vacjohnie-drvic-y-ave/241253333/
33.903577,-118.373612,5334 W 141st St,Single Family Residence,"3 beds, 2 baths","1,120 sqft","5,008 sqft",1955,4145033004,1114812270,Los Angeles,19885,2,602302,81,"
Zoning:

HAR1YY
		",01/20/2021,"$1,150,000","$646,100",2 Found,Slightly High,15 Found,1 Found,Average,https://www.realtytrac.com/property/ca/hawthorne/90250/5334-w-141st-st/154508237/
33.97694,-117.836596,2670 Crooked Creek Dr,Single Family Residence,"4 beds, 2 baths","1,888 sqft","7,659 sqft",1963,8285010017,1114812481,Los Angeles,25990,2,403325,17,"
Zoning:

LCR17500*
		",01/20/2021,"$800,000","$626,600",1 Found,Moderately High,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/pomona/91765/2670-crooked-creek-dr/141970363/
34.055537,-118.43281,10650 Kinnard Ave # 113,Condominium,"2 beds, 3 baths","1,731 sqft",0.71 acres,1987,4326025091,1114812484,Los Angeles,43494,2,265601,1,"
Zoning:

LAR3
		",01/20/2021,"$910,000","$993,600",3 Found,Slightly High,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90024/10650-kinnard-ave-113/51862414/
34.225481,-118.364087,8516 Terhune Ave,Single Family Residence,"3 beds, 2 baths","1,224 sqft","6,805 sqft",1954,2404024004,1114813296,Los Angeles,17515,2,121101,4,"
Zoning:

LAR1
		",01/20/2021,,"$568,600",1 Found,Low,16 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/sun-valley/91352/8516-terhune-ave/145546682/
34.702734,-118.295223,45124 93rd St W,"Orchards, Groves","3 beds, 2 baths","1,460 sqft",2.25 acres,1996,3218033014,1114813313,Los Angeles,,4,901205,5,"
Zoning:

LCA22*
		",01/20/2021,"$172,000",,0 Found,Moderate,3 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/lancaster/93536/45124-93rd-st-w/147274259/
34.228241,-118.25209,3334 Prospect Ave,Single Family Residence,"2 beds, 1 bath",672 sqft,"5,369 sqft",1947,5606012041,1114814124,Los Angeles,7968,1,300400,24,"
Zoning:

GLR1YY
		",01/20/2021,"$630,000","$664,500",2 Found,Low,8 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/glendale/91214/3334-prospect-ave/154778790/
33.889531,-118.078963,11930 Lowemont St,Single Family Residence,"2 beds, 1 bath",734 sqft,"2,600 sqft",1953,8080023008,1114814172,Los Angeles,PETROLEUM CENTER,2,552601,13,"
Zoning:

NOR1YY
		",01/20/2021,"$405,000","$486,500",23 Found,Moderate,5 Found,2 Found,Average,https://www.realtytrac.com/property/ca/norwalk/90650/11930-lowemont-st/2120929/
34.14407,-117.891304,1288 N Macneil Dr,Single Family Residence,"4 beds, 4 baths","2,925 sqft","4,955 sqft",2014,8625008050,1114814724,Los Angeles,,1,400800,15,"
Lot:

15
",01/20/2021,"$889,000","$1,073,000",0 Found,Moderate,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/azusa/91702/1288-n-macneil-dr/248539194/
33.714354,-118.306848,3707 S Patton Ave,Single Family Residence,"2 beds, 2 baths","1,373 sqft","7,504 sqft",1940,7470028007,1114814755,Los Angeles,7117,2,297500,7,"
Zoning:

LAR1
		",01/20/2021,"$975,000","$1,106,000",7 Found,Very Low,2 Found,2 Found,Average,https://www.realtytrac.com/property/ca/san-pedro/90731/3707-s-patton-ave/5241290/
34.109471,-118.328965,6400 Primrose Ave # 19,Condominium,"2 beds, 2 baths",894 sqft,0.94 acres,1958,5576017100,1114815032,Los Angeles,HOLLYWOOD PARK PLACE,2,189600,114,"
Zoning:

LARD2
		",01/20/2021,"$735,000","$700,000",2 Found,Slightly High,6 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90068/6400-primrose-ave-19/28410453/
33.984475,-118.318384,6034 Arlington Ave,Single Family Residence,"2 beds, 1 bath",950 sqft,"4,800 sqft",1927,4007001009,1114815104,Los Angeles,5556,1,234800,9,"
Zoning:

LAR1
		",01/20/2021,"$560,000","$665,600",64 Found,Slightly High,7 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90043/6034-arlington-ave/20701529/
33.863436,-118.123361,5949 Briercrest Ave,Single Family Residence,"2 beds, 2 baths","1,246 sqft","5,654 sqft",1941,7165004017,1114815121,Los Angeles,12551,3,570001,45,"
Zoning:

LKR1*
		",01/20/2021,"$660,000","$735,200",16 Found,Low,7 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/lakewood/90713/5949-briercrest-ave/40224166/
34.420498,-118.449651,18085 Sundowner Way # 604,Condominium,"2 beds, 2 baths",848 sqft,3.82 acres,1984,2844029157,1114815667,Los Angeles,34251,1,920038,8,"
Zoning:

SCUR5
		",01/20/2021,"$315,000","$325,100",1 Found,Low,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/santa-clarita/91387/18085-sundowner-way-604/53172085/
34.143049,-118.099911,2454 Oswego St # 104,Condominium,"3 beds, 3 baths","1,760 sqft","14,941 sqft",2007,5747003051,1114816217,Los Angeles,60526,4,463400,1,"
Zoning:

PSR3
		",01/20/2021,"$879,000","$819,500",1 Found,Moderate,4 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/pasadena/91107/2454-oswego-st-104/155018190/
33.97019,-118.09991,9220 Bermudez St,Residential - Vacant Land,"3 beds, 2 baths",,"8,699 sqft",1895,6382021009,1114816458,Los Angeles,RIVERA,1,502602,17,"
Zoning:

PRIL*
		",01/20/2021,"$350,000","$688,000",18 Found,Moderate,9 Found,2 Found,Average,https://www.realtytrac.com/property/ca/pico-rivera/90660/9220-bermudez-st/154848819/
34.077367,-118.206691,3203 Minnesota St,Single Family Residence,"3 beds, 2 baths","1,277 sqft","11,944 sqft",1901,5208014011,1114816494,Los Angeles,WM LACYS ADD,2,199202,62,"
Zoning:

LAR1
		",01/31/1984,"$65,000","$537,400",17 Found,Slightly High,11 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90031/3203-minnesota-st/26470517/
34.126529,-117.790639,880 Carmen Ct,Single Family Residence,"4 beds, 2 baths","2,163 sqft","10,872 sqft",1966,8665011030,1114816981,Los Angeles,23659,3,400207,6,"
Zoning:

LVPR4.5D*
		",01/20/2021,"$780,000","$699,800",2 Found,Low,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/la-verne/91750/880-carmen-ct/147912581/
34.045506,-118.39088,9219 Sawyer St,Single Family Residence,"3 beds, 2 baths","2,329 sqft","7,551 sqft",1950,4305029005,1115189136,Los Angeles,13491,4,269500,41,"
Zoning:

LAR1
		",01/20/2021,"$2,000,000","$1,330,000",3 Found,Slightly High,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90035/9219-sawyer-st/154560570/
34.808298,-118.212297,50905 45th St W,Single Family Residence,"5 beds, 3 baths","1,954 sqft",10.13 acres,1952,3113002023,1114817480,Los Angeles,,2,900900,23,"
Zoning:

LCD22*
		",01/20/2021,"$475,000","$333,200",0 Found,Moderate,2 Found,2 Found,Average,https://www.realtytrac.com/property/ca/lancaster/93536/50905-45th-st-w/142705668/
33.962376,-118.234967,8322 Hickory St,Single Family Residence,"1 bed, 1 bath",540 sqft,"2,813 sqft",1928,6026031006,1114817686,Los Angeles,3372,3,535300,9,"
Zoning:

LCR2*
		",01/20/2021,"$216,000","$321,400",20 Found,Slightly High,12 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90001/8322-hickory-st/54056706/
34.693933,-118.166238,2011 Minford St,Single Family Residence,"3 beds, 2 baths","1,143 sqft","7,647 sqft",1955,3122034026,1114817847,Los Angeles,20042,2,901008,66,"
Zoning:

LRRA7000*
		",01/20/2021,"$300,000","$298,400",3 Found,Moderate,2 Found,1 Found,Average,https://www.realtytrac.com/property/ca/lancaster/93536/2011-minford-st/4336579/
