latitude,longitude,home_size,lot_size,sex_offenders,crime_index,enviornmental_hazards,school_quality,bedrooms,bathrooms,geometry,neighborhood,sale_price,sale_price_cpi,age
34.213573,-118.21793000000001,5117.0,12825.0,0,Very Low,3,Excellent,5.0,6.0,POINT (-118.21793 34.213573),1077.7815255175067,622.0932405998316,855.8420150645904,51.0
33.94761,-118.202238,1162.0,4834.0,17,Slightly High,8,Average,3.0,2.0,POINT (-118.202238 33.94761),673.3862223111025,424.26406871192853,583.6794097550544,63.0
33.894591999999996,-118.112362,1215.0,5402.0,15,Moderate,3,Above Average,3.0,2.0,POINT (-118.112362 33.894592),723.1076385663375,308.2207001484488,424.0332604246251,37.0
33.977628,-118.396275,2583.0,8781.0,3,Slightly High,13,Average,4.0,3.0,POINT (-118.396275 33.977628),1010.9409127858843,646.1423991660042,888.9275382379901,39.0
33.975159000000005,-118.19077800000001,889.0,3340.0,13,Moderate,9,Average,2.0,1.0,POINT (-118.190778 33.975159),594.633202151014,364.6916505762094,501.7229198719878,59.0
33.888849,-118.07945,1045.0,2600.0,24,Moderate,5,Average,3.0,2.0,POINT (-118.07945 33.888849),654.0646784135786,353.5533905932738,486.399508129212,38.0
34.314246000000004,-118.501484,2068.0,15602.0,1,Low,5,Above Average,4.0,2.0,POINT (-118.501484 34.314246),786.4228379378518,556.7764362830022,765.9827113849774,12.0
33.881676,-118.399612,4587.0,6500.0,2,Low,7,Excellent,5.0,4.0,POINT (-118.399612 33.881676),1052.9546438711816,966.9539802906858,1330.2826472905592,7.0
34.114837,-118.322608,1763.0,3278.0,1,Slightly High,3,Above Average,4.0,3.0,POINT (-118.322608 34.114837),1038.2100088104298,616.4414002968977,848.0665208492502,66.0
34.10774,-118.33278600000001,4278.0,9507.0,3,Slightly High,9,Average,7.0,6.0,POINT (-118.332786 34.10774),1038.2100088104298,902.7735042633894,1241.9866422125372,68.0
34.144422999999996,-118.085352,1040.0,5087.0,3,Moderate,4,Average,2.0,1.0,POINT (-118.085352 34.144423),890.714954100597,418.33001326703777,575.5156593105656,51.0
33.786285,-118.31068799999998,1002.0,5752.0,8,Moderate,8,Average,3.0,1.0,POINT (-118.310688 33.786285),827.1646858972122,494.9747468305833,681.2063490496005,42.0
33.835172,-118.186774,1777.0,11775.0,7,Slightly High,10,Above Average,3.0,2.0,POINT (-118.186774 33.835172),790.8073185403072,624.4997998398399,859.4645107757614,52.0
34.665586,-118.169749,1374.0,7661.0,3,Moderate,2,Average,3.0,2.0,POINT (-118.169749 34.665586),585.9924054294548,353.5533905932738,486.5759636068575,2.0
33.870094,-118.052792,1230.0,5987.0,6,Low,3,Excellent,3.0,2.0,POINT (-118.052792 33.870094),819.6913030074227,485.7983120596448,668.5773297559306,23.0
34.015854,-118.325407,1321.0,6005.0,39,Slightly High,5,Poor,2.0,2.0,POINT (-118.325407 34.015854),806.4526797357852,374.16573867739413,514.9435974581439,50.0
34.008247,-118.084648,1246.0,5735.0,12,Moderate,13,Poor,3.0,2.0,POINT (-118.084648 34.008247),669.990299560016,431.8564576337837,594.3401409908583,28.0
34.664705,-118.168935,1367.0,8410.0,3,Moderate,2,Average,3.0,2.0,POINT (-118.168935 34.664705),585.9924054294548,361.93922141707714,498.11691844507664,5.0
34.121056,-118.190909,1170.0,4800.0,15,Slightly High,4,Average,2.0,1.0,POINT (-118.190909 34.121056),800.2914144871164,435.88989435406734,599.8911367132471,79.0
34.686504,-118.173572,1563.0,7338.0,1,Moderate,4,Average,3.0,2.0,POINT (-118.173572 34.686504),585.9924054294548,354.96478698597696,488.51839034658815,0.0
34.042119,-118.420155,2547.0,6253.0,4,Slightly High,7,Excellent,5.0,3.0,POINT (-118.420155 34.042119),1026.876240989255,572.0769179052761,787.3177997809775,64.0
34.018962,-117.91571599999999,1216.0,6015.0,4,Moderate,3,Average,3.0,1.0,POINT (-117.915716 34.018962),664.6059718581147,384.7076812334269,529.4518895406562,35.0
34.038990999999996,-118.33256000000002,2673.0,8824.0,27,Slightly High,10,Average,6.0,2.0,POINT (-118.33256 34.038991),891.2739181885838,591.6079783099616,815.3816048771596,69.0
34.064834000000005,-118.010543,1144.0,4117.0,7,Moderate,12,Average,3.0,2.0,POINT (-118.010543 34.064834),679.0199182117867,396.23225512317896,546.1057050132647,29.0
34.692848,-118.088102,1679.0,6644.0,7,Moderate,2,Average,4.0,3.0,POINT (-118.088102 34.692848),585.9924054294548,368.7817782917155,508.2721823528332,1.0
33.899526,-118.41486100000002,2812.0,2694.0,1,Low,7,Excellent,3.0,3.0,POINT (-118.414861 33.899526),1052.9546438711816,813.3265027035576,1120.9643773872474,7.0
34.103303000000004,-118.195799,824.0,5772.0,14,Slightly High,2,Average,2.0,1.0,POINT (-118.195799 34.103303),800.2914144871164,353.5533905932738,487.28371083708674,70.0
34.692151,-118.088157,1804.0,7809.0,7,Moderate,2,Average,4.0,3.0,POINT (-118.088157 34.692151),585.9924054294548,374.16573867739413,516.0683390910984,1.0
34.705743,-118.088058,1164.0,5528.0,2,Moderate,2,Average,3.0,2.0,POINT (-118.088058 34.705743),585.9924054294548,316.22776601683796,436.15735251352066,1.0
33.851814000000005,-118.09781299999999,2547.0,6506.0,6,Low,4,Above Average,5.0,4.0,POINT (-118.097813 33.851814),819.6913030074227,620.4836822995428,855.8025234735368,9.0
34.433465000000005,-118.552775,1445.0,8544.0,0,Low,6,Excellent,2.0,3.0,POINT (-118.552775 34.43346500000001),754.1158597022891,489.89794855663564,675.6920650443133,2.0
34.087402000000004,-117.73084,1071.0,5924.0,10,Moderately High,4,Poor,3.0,1.0,POINT (-117.73084 34.087402),651.8299125207416,360.5551275463989,497.29589481221797,34.0
34.382408,-118.544223,2532.0,5691.0,1,Low,4,Excellent,4.0,3.0,POINT (-118.544223 34.382408),754.1158597022891,533.8539126015655,736.3183571201182,23.0
33.820091999999995,-118.361296,1140.0,5198.0,0,Low,4,Excellent,3.0,1.0,POINT (-118.361296 33.820092),921.9158827709523,374.16573867739413,516.0683390910984,37.0
33.827269,-118.376655,3404.0,5455.0,1,Low,3,Excellent,5.0,4.0,POINT (-118.376655 33.827269),945.737559687281,707.1067811865476,975.2774891065709,1.0
33.825293,-118.178234,1729.0,6418.0,4,Slightly High,12,Above Average,3.0,2.0,POINT (-118.178234 33.825293),790.8073185403072,540.8326913195984,745.943842218327,62.0
34.042190000000005,-118.356121,2154.0,5581.0,24,Slightly High,10,Average,3.0,3.0,POINT (-118.356121 34.04219000000001),891.2739181885838,982.344135219425,1354.898789158428,51.0
34.100336,-118.274222,1810.0,3997.0,2,Slightly High,3,Excellent,4.0,2.0,POINT (-118.274222 34.100336),1039.3426590512602,578.7918451395112,800.0503278459322,27.0
33.958822999999995,-118.271417,1476.0,6260.0,105,Slightly High,11,Poor,3.0,2.0,POINT (-118.271417 33.958823),609.1339333745709,366.0601043544625,505.9962557515159,51.0
34.717046,-118.153654,1385.0,6945.0,3,Moderate,2,Poor,3.0,2.0,POINT (-118.153654 34.717046),585.9924054294548,336.8976105584603,465.6856278146749,4.0
34.146237,-117.85803899999999,2093.0,10861.0,1,Low,2,Excellent,4.0,2.0,POINT (-117.858039 34.146237),800.215244245759,586.0887304837041,810.1366405003002,15.0
34.16803400000001,-118.216514,2146.0,2287.0,1,Low,2,Excellent,2.0,3.0,POINT (-118.216514 34.16803400000001),900.964697477965,600.0,829.3658605225398,1.0
34.149006,-117.91161699999999,1380.0,7131.0,3,Moderate,4,Average,3.0,2.0,POINT (-117.911617 34.149006),737.9511075570903,398.74804074753774,551.1800199104306,35.0
34.168544,-118.216527,2146.0,2366.0,1,Low,2,Excellent,2.0,3.0,POINT (-118.216527 34.168544),900.964697477965,631.6644678941502,873.1349082942402,1.0
34.680631,-118.11956200000002,1532.0,7501.0,6,Moderate,2,Poor,3.0,2.0,POINT (-118.119562 34.680631),585.9924054294548,376.82887362833543,520.881671744173,4.0
33.862738,-118.192297,1357.0,6020.0,31,Slightly High,9,Poor,3.0,2.0,POINT (-118.192297 33.862738),790.8073185403072,426.6145801540308,589.6992806348496,44.0
33.907601,-118.267756,914.0,5500.0,4,Slightly High,15,Average,2.0,1.0,POINT (-118.267756 33.907601),606.7286532869186,696.419413859206,962.6441440999052,42.0
33.956594,-118.279315,1024.0,3570.0,99,Slightly High,5,Poor,2.0,1.0,POINT (-118.279315 33.956594),609.1339333745709,359.1656999213594,496.4662829757642,65.0
34.088989,-118.27427800000001,1558.0,6238.0,9,Slightly High,3,Above Average,2.0,2.0,POINT (-118.274278 34.088989),872.0758784976775,462.2077454997915,638.8988743110293,68.0
34.078472999999995,-118.03137,913.0,6579.0,5,Moderate,10,Above Average,2.0,1.0,POINT (-118.03137 34.078473),679.0199182117867,400.0,552.9105736816931,50.0
34.446706,-118.521828,2212.0,6031.0,1,Low,4,Excellent,4.0,3.0,POINT (-118.521828 34.446706),754.1158597022891,522.4940191045253,722.2311696208416,2.0
33.93905,-118.268023,624.0,5400.0,80,Slightly High,7,Poor,1.0,1.0,POINT (-118.268023 33.93905),669.3725336788415,327.10854467592253,452.8179025429937,67.0
34.066786,-117.76186000000001,1370.0,8508.0,14,Moderately High,5,Average,3.0,2.0,POINT (-117.76186 34.066786),651.8299125207416,360.5038141268411,499.0471316895601,76.0
34.688681,-118.199722,2417.0,10008.0,3,Moderate,2,Average,4.0,3.0,POINT (-118.199722 34.688681),585.9924054294548,489.89794855663564,678.168042798485,1.0
34.133199,-117.824044,2417.0,13031.0,0,Low,3,Excellent,3.0,3.0,POINT (-117.824044 34.133199),800.215244245759,547.7225575051662,758.2149219326996,32.0
34.444754,-118.543335,3184.0,9027.0,0,Low,4,Excellent,3.0,3.0,POINT (-118.543335 34.444754),754.1158597022891,638.7487769068525,884.2229471486912,1.0
33.960634999999996,-118.413099,1515.0,6001.0,1,Slightly High,4,Average,2.0,2.0,POINT (-118.413099 33.960635),1010.9409127858843,578.7918451395112,801.2242834705571,44.0
34.171407,-118.34316100000001,1347.0,6701.0,4,Low,4,Excellent,2.0,2.0,POINT (-118.343161 34.171407),879.8952494473324,430.11626335213134,595.4119737645547,50.0
34.705603,-118.16265200000001,1967.0,6000.0,4,Moderate,6,Poor,4.0,3.0,POINT (-118.162652 34.705603),585.9924054294548,374.16573867739413,517.9593983373516,1.0
33.947648,-118.02168,1174.0,6340.0,6,Moderate,2,Above Average,3.0,1.0,POINT (-118.02168 33.947648),713.5591594463555,432.43496620879307,598.6217650746968,40.0
34.160266,-118.393994,1164.0,7252.0,7,Low,4,Excellent,2.0,1.0,POINT (-118.393994 34.160266),1108.145204340498,640.3124237432849,886.3875108457136,57.0
34.40025,-118.470381,1824.0,7569.0,1,Low,9,Excellent,5.0,3.0,POINT (-118.470381 34.40025),754.1158597022891,491.9349550499537,680.9878805030751,26.0
34.122289,-118.207652,1250.0,5212.0,15,Slightly High,3,Average,2.0,1.0,POINT (-118.207652 34.122289),800.2914144871164,412.31056256176606,571.1829829397931,42.0
33.774095,-118.138594,2610.0,5240.0,8,Slightly High,8,Excellent,4.0,2.0,POINT (-118.138594 33.774095),790.8073185403072,628.4902544988267,870.6615132117851,61.0
33.898879,-118.007853,1275.0,6526.0,4,Low,7,Above Average,4.0,2.0,POINT (-118.007853 33.898879),783.2162914532569,418.33001326703777,579.5218617406026,36.0
33.796837,-118.211844,1184.0,6466.0,16,Slightly High,15,Average,2.0,1.0,POINT (-118.211844 33.796837),790.8073185403072,386.6522985836241,535.6380197813577,50.0
33.963118,-118.01893899999999,1434.0,7284.0,2,Moderate,2,Above Average,2.0,1.0,POINT (-118.018939 33.963118),713.5591594463555,435.88989435406734,603.8479551519376,39.0
34.024369,-118.306719,1196.0,6800.0,52,Slightly High,7,Poor,3.0,1.0,POINT (-118.306719 34.024369),708.5320236046663,380.7886552931954,527.5149844540242,85.0
33.96875900000001,-117.89933,2692.0,5310.0,2,Very Low,2,Excellent,4.0,3.0,POINT (-117.89933 33.96875900000001),793.0121946163231,591.6079783099616,819.5676765652659,1.0
34.166627000000005,-118.35589099999999,1128.0,7157.0,5,Low,8,Average,2.0,2.0,POINT (-118.355891 34.16662700000001),791.7222096289922,443.74429573798466,614.7288318963947,48.0
34.168636,-118.337589,2069.0,6750.0,3,Low,5,Excellent,5.0,2.0,POINT (-118.337589 34.168636),879.8952494473324,584.1463857630209,809.2309666300105,44.0
33.881628000000006,-118.394257,2123.0,7504.0,3,Low,10,Excellent,5.0,3.0,POINT (-118.394257 33.88162800000001),1052.9546438711816,639.9218702310462,886.4979844706858,39.0
34.456309999999995,-118.390021,1362.0,14285.0,0,Low,2,Excellent,4.0,2.0,POINT (-118.390021 34.45630999999999),754.1158597022891,430.11626335213134,595.8496158477258,17.0
34.667927,-118.188189,1663.0,6197.0,4,Moderate,2,Average,3.0,3.0,POINT (-118.188189 34.667927),585.9924054294548,342.0526275297414,473.85310456499315,3.0
34.034301,-117.765021,1516.0,6384.0,5,Moderately High,2,Above Average,3.0,2.0,POINT (-117.765021 34.034301),651.8299125207416,447.21359549995793,619.534929936775,11.0
33.810784000000005,-118.09415600000001,1527.0,5884.0,4,Slightly High,3,Excellent,4.0,2.0,POINT (-118.094156 33.81078400000001),790.8073185403072,951.3148795220224,1317.8776387010423,37.0
33.98873,-118.050621,992.0,6489.0,8,Moderate,5,Average,2.0,1.0,POINT (-118.050621 33.98873),713.5591594463555,417.73197148410844,578.6933811715534,49.0
33.895275,-118.400191,3209.0,4450.0,0,Low,7,Excellent,4.0,4.0,POINT (-118.400191 33.895275),1052.9546438711816,573.5852159879995,794.600343494988,-8.0
33.880232,-118.372567,1131.0,4997.0,4,Low,6,Excellent,3.0,2.0,POINT (-118.372567 33.880232),945.737559687281,478.53944456021594,663.9083794343809,21.0
33.94334,-118.11889,2816.0,8877.0,3,Moderate,3,Above Average,5.0,3.0,POINT (-118.11889 33.94334),758.3911187827508,489.89794855663564,679.6667585330823,40.0
34.210369,-118.32004199999999,3783.0,16371.0,1,Low,3,Excellent,4.0,3.0,POINT (-118.320042 34.210369),879.8952494473324,790.5694150420949,1096.8075153205857,2.0
34.590272999999996,-118.15423799999999,1222.0,8813.0,5,Moderate,3,Above Average,3.0,2.0,POINT (-118.154238 34.590273),463.19295974140175,326.3433774416144,452.75704086529385,37.0
33.922732,-118.210935,1443.0,8001.0,21,Slightly High,30,Average,4.0,2.0,POINT (-118.210935 33.922732),587.9099604652276,392.42833740697165,544.4409327039434,42.0
34.29503,-118.506529,1040.0,10644.0,2,Low,4,Above Average,3.0,2.0,POINT (-118.506529 34.29503),786.4228379378518,435.88989435406734,604.7379305135158,30.0
34.651538,-118.25883300000001,2704.0,9613.0,1,Moderate,2,Above Average,4.0,4.0,POINT (-118.258833 34.651538),585.9924054294548,456.0701700396552,632.7353177284202,1.0
33.924461,-118.336848,1434.0,5984.0,13,Moderately High,12,Poor,3.0,2.0,POINT (-118.336848 33.924461),791.5244987503697,223.60679774997897,310.2240126958217,51.0
34.142192,-117.948748,1668.0,5263.0,0,Low,6,Above Average,3.0,3.0,POINT (-117.948748 34.142192),713.3000694928569,387.2983346207417,537.3237517170556,37.0
34.141433,-118.097716,1812.0,8171.0,1,Moderate,3,Above Average,4.0,2.0,POINT (-118.097716 34.141433),897.4399330390233,524.4044240850758,727.5397991120728,65.0
33.758474,-118.137634,1724.0,2250.0,2,Slightly High,4,Excellent,3.0,3.0,POINT (-118.137634 33.758474),790.8073185403072,565.685424949238,784.811571996631,32.0
34.457159000000004,-118.52911499999999,1608.0,7243.0,1,Low,3,Excellent,3.0,2.0,POINT (-118.529115 34.457159),754.1158597022891,438.1780460041329,607.912429650763,7.0
33.87113,-118.391368,1881.0,2481.0,3,Low,4,Excellent,3.0,2.0,POINT (-118.391368 33.87113),1038.9694325995908,500.0,693.6819806406152,6.0
33.93326,-118.230029,1296.0,3424.0,21,Slightly High,16,Poor,4.0,2.0,POINT (-118.230029 33.93326),572.4752437210581,367.4234614174767,509.75006889981177,1.0
34.086075,-117.926042,1217.0,7372.0,8,Low,8,Above Average,4.0,2.0,POINT (-117.926042 34.086075),731.9389473991702,411.0960958218893,571.1829829397931,37.0
33.958723,-118.400621,1081.0,7004.0,2,Slightly High,11,Average,3.0,2.0,POINT (-118.400621 33.958723),1010.9409127858843,531.9774431308155,739.1373109896708,47.0
34.142484,-117.767946,1745.0,7614.0,0,Low,3,Excellent,2.0,2.0,POINT (-117.767946 34.142484),831.6171620018712,524.4044240850758,728.6152465566398,12.0
33.8351,-118.358834,1510.0,5396.0,1,Low,8,Excellent,3.0,2.0,POINT (-118.358834 33.8351),921.9158827709523,447.21359549995793,621.3651700539813,35.0
33.957485,-118.242778,1007.0,6717.0,30,Slightly High,12,Poor,2.0,1.0,POINT (-118.242778 33.957485),600.7489608625771,313.04951684997053,434.9556190377869,85.0
33.803956,-118.12313,1476.0,6105.0,2,Slightly High,7,Excellent,3.0,2.0,POINT (-118.12313 33.803956),790.8073185403072,489.89794855663564,680.6714401731981,36.0
34.655369,-118.241869,2025.0,11490.0,1,Moderate,2,Above Average,3.0,2.0,POINT (-118.241869 34.655369),585.9924054294548,382.099463490856,530.8946340151081,1.0
34.064039,-118.078279,2636.0,8829.0,8,Moderate,9,Excellent,4.0,3.0,POINT (-118.078279 34.064039),746.2499038300173,556.7764362830022,773.5933980859262,1.0
34.040372999999995,-118.48629,6430.0,8718.0,1,Moderate,6,Excellent,5.0,6.0,POINT (-118.48629 34.040373),1082.5828298508598,894.4271909999159,1242.7303401079625,-1.0
34.589806,-118.152037,1409.0,11254.0,5,Moderate,3,Above Average,3.0,2.0,POINT (-118.152037 34.589806),463.19295974140175,320.9361307176242,445.91339674475995,36.0
34.212519,-118.38965400000001,996.0,6767.0,17,Low,9,Average,2.0,1.0,POINT (-118.389654 34.212519),702.2877798159082,401.24805295477756,557.4999668320631,42.0
34.162247,-117.70136299999999,857.0,4764.0,0,Low,2,Above Average,2.0,1.0,POINT (-117.701363 34.162247),472.0167771663907,469.041575982343,651.6932882973664,61.0
34.131605,-118.704837,2034.0,4802.0,0,Very Low,2,Above Average,3.0,3.0,POINT (-118.704837 34.131605),978.0210343399729,574.4562646538029,798.1580125625198,1.0
34.077084,-117.712696,1040.0,7763.0,11,Moderately High,3,Poor,3.0,1.0,POINT (-117.712696 34.077084),651.8299125207416,353.5533905932738,491.2322990171078,40.0
34.131014,-117.986814,918.0,7573.0,5,Low,13,Average,3.0,2.0,POINT (-117.986814 34.131014),713.3000694928569,353.5533905932738,491.2322990171078,43.0
34.384803999999995,-118.583636,2531.0,6460.0,0,Low,4,Excellent,4.0,3.0,POINT (-118.583636 34.384804),977.9866814689072,624.099351065197,867.7749324181549,1.0
34.089702,-117.73171299999998,968.0,5963.0,6,Moderately High,5,Poor,3.0,1.0,POINT (-117.731713 34.089702),651.8299125207416,331.66247903554,461.1579628139003,34.0
34.207546,-118.19191799999999,2169.0,15323.0,0,Very Low,4,Excellent,3.0,2.0,POINT (-118.191918 34.207546),1077.7815255175067,644.2049363362563,895.7306142659932,37.0
33.971346999999994,-117.860726,3002.0,9929.0,0,Low,2,Excellent,5.0,3.0,POINT (-117.860726 33.97134699999999),793.0121946163231,612.3724356957945,851.46931829632,4.0
34.134721,-118.20693100000001,1225.0,6907.0,7,Slightly High,2,Excellent,3.0,1.0,POINT (-118.206931 34.134721),857.2358407235046,400.0,556.1774297230456,68.0
34.063506,-118.377966,1196.0,6501.0,2,Moderate,7,Excellent,1.0,2.0,POINT (-118.377966 34.063506),918.1182167685774,721.8032973047435,1003.626756651429,66.0
34.112732,-118.07118100000001,1200.0,8018.0,1,Low,4,Excellent,2.0,1.0,POINT (-118.071181 34.112732),828.8352734276665,465.29560496527364,646.9672840775387,53.0
34.682969,-118.124298,1707.0,6138.0,7,Moderate,2,Poor,4.0,2.0,POINT (-118.124298 34.682969),585.9924054294548,346.41016151377545,481.6637831516918,9.0
33.942184000000005,-118.272539,1227.0,5676.0,89,Slightly High,5,Poor,4.0,2.0,POINT (-118.272539 33.942184),609.1339333745709,324.037034920393,450.88932893074787,68.0
34.659862,-118.2287,2344.0,11702.0,1,Moderate,2,Above Average,5.0,3.0,POINT (-118.2287 34.659862),585.9924054294548,409.2676385936225,569.4855557602708,2.0
34.659862,-118.2287,2344.0,11702.0,1,Moderate,2,Above Average,5.0,3.0,POINT (-118.2287 34.659862),585.9924054294548,204.93901531919198,285.1674504172032,2.0
34.277977,-118.471681,1439.0,7629.0,7,Low,10,Above Average,4.0,2.0,POINT (-118.471681 34.277977),786.4228379378518,431.2771730569565,600.111265647688,34.0
33.94670900000001,-118.04228,1278.0,6060.0,5,Moderate,10,Above Average,3.0,1.0,POINT (-118.04228 33.94670900000001),680.9414955576393,412.31056256176606,573.7197074100062,40.0
34.032226,-118.50390800000001,2045.0,7515.0,3,Moderate,4,Excellent,3.0,2.0,POINT (-118.503908 34.032226),1082.5828298508598,948.6832980505138,1320.068786985696,67.0
34.041048,-117.955832,1925.0,6268.0,16,Moderate,7,Average,3.0,2.0,POINT (-117.955832 34.041048),638.5111604275775,363.318042491699,505.54785630525305,36.0
34.00119,-118.473381,1860.0,2722.0,4,Moderate,9,Excellent,4.0,3.0,POINT (-118.473381 34.00119),1082.5828298508598,543.1390245600107,755.7641994845693,42.0
34.138902,-118.10751699999999,2198.0,7791.0,0,Moderate,2,Above Average,4.0,2.0,POINT (-118.107517 34.138902),897.4399330390233,616.4414002968977,858.3996305368468,66.0
34.184704,-118.648271,1356.0,7136.0,3,Very Low,2,Excellent,4.0,2.0,POINT (-118.648271 34.184704),913.0715330159154,465.83258795408466,648.675642484783,31.0
34.658683,-118.223417,1152.0,9251.0,1,Moderate,2,Above Average,3.0,2.0,POINT (-118.223417 34.658683),625.0605041465147,316.22776601683796,440.34971918434957,26.0
33.933273,-118.041757,754.0,5775.0,9,Moderate,13,Average,2.0,1.0,POINT (-118.041757 33.933273),680.9414955576393,386.00518131237567,537.5153337596481,41.0
34.691452000000005,-118.156424,1486.0,7531.0,5,Moderate,4,Average,4.0,2.0,POINT (-118.156424 34.69145200000001),585.9924054294548,357.0714214271425,497.2248393451526,34.0
33.980863,-118.09716200000001,1067.0,5444.0,16,Moderate,10,Poor,3.0,1.0,POINT (-118.097162 33.980863),669.990299560016,948.6832980505138,1321.0491575530486,38.0
34.225691,-118.370044,1253.0,6271.0,3,Low,21,Average,3.0,2.0,POINT (-118.370044 34.225691),702.2877798159082,406.201920231798,565.6394558872848,44.0
34.13062,-118.14311299999999,1232.0,9748.0,1,Moderate,4,Average,2.0,1.0,POINT (-118.143113 34.13062),890.714954100597,556.7764362830022,775.3156860761816,81.0
33.791478000000005,-118.273772,728.0,5185.0,18,Moderate,34,Average,2.0,1.0,POINT (-118.273772 33.79147800000001),637.0314008491796,361.93922141707714,505.50778094103384,67.0
33.975862,-118.402552,2219.0,7040.0,4,Slightly High,7,Average,3.0,2.0,POINT (-118.402552 33.975862),1010.9409127858843,589.0670590009256,822.7292434767035,40.0
33.860758000000004,-118.08659899999999,2496.0,5561.0,5,Moderate,8,Above Average,4.0,4.0,POINT (-118.086599 33.860758),742.246165237913,626.4982043070834,875.0080076507385,1.0
33.921538,-118.155602,1237.0,5958.0,9,Moderate,13,Above Average,3.0,2.0,POINT (-118.155602 33.921538),758.3911187827508,452.76925690687085,632.3668969646352,37.0
34.252177,-118.49398799999999,2037.0,8131.0,1,Low,4,Average,3.0,4.0,POINT (-118.493988 34.252177),751.4002404790956,441.5880433163923,616.7504891925765,29.0
34.0068,-117.958569,975.0,5879.0,8,Moderate,9,Above Average,3.0,1.0,POINT (-117.958569 34.0068),761.0379368126621,368.7817782917155,515.0645394711499,36.0
34.0929,-117.956624,1256.0,4949.0,7,Moderate,6,Average,3.0,2.0,POINT (-117.956624 34.0929),642.9857004054883,396.23225512317896,553.4036550124745,30.0
34.432676,-118.428443,1491.0,6640.0,0,Low,3,Excellent,3.0,3.0,POINT (-118.428443 34.432676),754.1158597022891,452.76925690687085,632.3668969646352,6.0
34.216216,-118.620592,1582.0,8406.0,6,Very Low,4,Average,3.0,2.0,POINT (-118.620592 34.216216),824.1942676003653,474.3416490252569,662.4962983228509,25.0
33.927209000000005,-118.412448,1561.0,8134.0,3,Moderate,10,Excellent,3.0,2.0,POINT (-118.412448 33.927209),1034.0045358910402,583.09518948453,814.3885433572659,40.0
33.839232,-118.30433000000001,1080.0,8262.0,26,Low,19,Average,3.0,1.0,POINT (-118.30433 33.839232),710.2559651078142,424.26406871192853,592.5547031567497,43.0
34.191452000000005,-118.16932,1564.0,7323.0,2,Moderate,4,Poor,3.0,2.0,POINT (-118.16932 34.19145200000001),861.0586403214015,447.21359549995793,624.6075000734318,44.0
33.886753999999996,-118.296457,1480.0,6121.0,13,Moderate,19,Average,3.0,2.0,POINT (-118.296457 33.886754),697.4097656471171,342.7827300200522,478.75258315171465,48.0
34.224915,-118.436527,3159.0,6036.0,7,Low,7,Average,8.0,5.0,POINT (-118.436527 34.224915),681.6937518810225,472.2287581247038,659.5452979136459,41.0
33.966654999999996,-118.022974,1901.0,7474.0,3,Moderate,2,Above Average,3.0,2.0,POINT (-118.022974 33.966655),713.5591594463555,519.6152422706632,726.5433012142674,37.0
34.06369,-118.46033,1552.0,6040.0,2,Slightly High,4,Above Average,3.0,2.0,POINT (-118.46033 34.06369),1159.632607527183,744.983221287567,1041.6602996060092,44.0
34.449465999999994,-118.503261,1650.0,7195.0,2,Low,3,Excellent,4.0,2.0,POINT (-118.503261 34.44946599999999),754.1158597022891,424.26406871192853,593.2201213373924,25.0
34.230849,-118.439193,1464.0,6006.0,6,Low,8,Average,4.0,2.0,POINT (-118.439193 34.230849),681.6937518810225,419.52353926806063,586.5917555169434,40.0
34.113157,-118.03188,2230.0,11174.0,1,Low,3,Excellent,3.0,3.0,POINT (-118.03188 34.113157),988.6110902388228,725.2585745787499,1014.0806430268738,26.0
33.819332,-118.077509,1447.0,5475.0,4,Slightly High,4,Excellent,3.0,2.0,POINT (-118.077509 33.819332),790.8073185403072,538.5164807134504,752.9716409897729,27.0
33.796252,-118.34503600000001,2524.0,5518.0,2,Low,8,Excellent,4.0,3.0,POINT (-118.345036 33.796252),921.9158827709523,714.142842854285,998.5382574971243,40.0
34.01856,-117.81818999999999,1349.0,7417.0,1,Low,3,Above Average,3.0,2.0,POINT (-117.81819 34.01856),782.6737066019108,441.02154142399894,618.5069656975805,19.0
33.868047,-118.094171,2022.0,5102.0,5,Low,5,Above Average,4.0,2.0,POINT (-118.094171 33.868047),819.6913030074227,531.9774431308155,746.0673079777438,22.0
34.165681,-118.21826999999999,2528.0,5604.0,1,Low,2,Excellent,4.0,3.0,POINT (-118.21827 34.165681),900.964697477965,700.0,981.7091350920266,0.0
34.128661,-118.091458,2156.0,7499.0,0,Moderate,6,Excellent,3.0,3.0,POINT (-118.091458 34.128661),942.8463064196169,374.16573867739413,524.7456052829341,45.0
33.927859999999995,-118.34898500000001,520.0,3830.0,10,Slightly High,9,Average,2.0,1.0,POINT (-118.348985 33.92786),791.5244987503697,707.1067811865476,991.6759808233606,65.0
34.119059,-118.19041299999999,576.0,1366.0,16,Slightly High,4,Average,1.0,1.0,POINT (-118.190413 34.119059),800.2914144871164,948.6832980505138,1330.4729428648875,68.0
34.142068,-118.61805700000001,2400.0,10282.0,0,Very Low,2,Above Average,4.0,3.0,POINT (-118.618057 34.142068),978.0210343399729,610.3277807866851,855.9490825696181,26.0
33.905576,-118.094225,1052.0,5529.0,20,Moderate,2,Average,3.0,1.0,POINT (-118.094225 33.905576),654.0646784135786,423.0839160261236,593.3504932476477,40.0
34.119136,-117.719917,2807.0,11146.0,0,Low,4,Excellent,5.0,3.0,POINT (-117.719917 34.119136),790.9299160441853,529.1502622129182,742.1023517868042,37.0
