Latitude,Longitude,Address,Property_type,Rooms,Home_size,Lot Size,Year_built,Parcel_number,RealtyID,County,Subdivision,Census,Tract,Lot,Zoning,Date,Sale_price,Estimated Value,url,zoning
34.160995,-118.783943,5915 Dunegal Ct,Planned Unit Development (PUD),"4 beds, 4 baths","3,978 sqft","9,327 sqft",1988.0,2056056026,1110697274,Los Angeles,32995,2.0,800332.0,74,AHRPD11.6U*,09/15/2020,"$1,525,000","$1,416,000",https://www.realtytrac.com/property/ca/agoura-hills/91301/5915-dunegal-ct/7327988/,AHRPD11.6U*
34.07351,-118.09621200000001,1963 Denton Ave # C,Condominium,"2 beds, 3 baths","1,736 sqft","11,005 sqft",2008.0,5370028062,1110697280,Los Angeles,,3.0,482301.0,1,SLR2YY,09/15/2020,"$670,000","$631,000",https://www.realtytrac.com/property/ca/san-gabriel/91776/1963-denton-ave-c/155030229/,SLR2YY
33.876379,-118.04079399999999,13636 Beach St,Single Family Residence,"3 beds, 2 baths","1,405 sqft","5,090 sqft",1971.0,7006020032,1110697779,Los Angeles,29603,2.0,554511.0,85,CERS5000,09/15/2020,"$630,000","$808,000",https://www.realtytrac.com/property/ca/cerritos/90703/13636-beach-st/43766785/,CERS5000
33.899246000000005,-118.400535,3304 N Poinsettia Ave,Single Family Residence,"5 beds, 4 baths","3,228 sqft","4,638 sqft",1995.0,4173013035,1110697827,Los Angeles,PARCEL MAP 24064,1.0,620301.0,1,MNRS,09/15/2020,"$3,000,000","$2,540,000",https://www.realtytrac.com/property/ca/manhattan-beach/90266/3304-n-poinsettia-ave/154516859/,MNRS
33.899395,-118.334549,14532 Yukon Ave # 4,Condominium,"3 beds, 3 baths","1,643 sqft",0.57 acres,1991.0,4071009100,1110698214,Los Angeles,48993,2.0,603704.0,1,HAR2*,09/15/2020,"$590,000","$580,000",https://www.realtytrac.com/property/ca/hawthorne/90250/14532-yukon-ave-4/49025644/,HAR2*
34.639291,-118.232226,41635 57th St W,Single Family Residence,"3 beds, 3 baths","2,527 sqft","19,158 sqft",1986.0,3101039011,1110698628,Los Angeles,36395,2.0,910301.0,15,LCA110000*,09/15/2020,"$490,000","$535,000",https://www.realtytrac.com/property/ca/quartz-hill/93536/41635-57th-st-w/20682769/,LCA110000*
34.003451,-118.20519499999999,4427 S Downey Rd,"Parking Garage, Parking Structure",,"18,905 sqft","18,931 sqft",1935.0,6303017007,1110698648,Los Angeles,6056,1.0,532400.0,117,VEM*,09/15/2020,"$4,125,000",,https://www.realtytrac.com/property/ca/vernon/90058/4427-s-downey-rd/154839193/,VEM*
33.961822,-118.393771,8425 Truxton Ave,Single Family Residence,"4 beds, 4 baths","2,710 sqft","6,000 sqft",1941.0,4107031008,1110698659,Los Angeles,12227,3.0,276000.0,36,LAR1,09/15/2020,"$1,671,500","$1,697,000",https://www.realtytrac.com/property/ca/los-angeles/90045/8425-truxton-ave/154498229/,LAR1
34.169692,-118.44744399999999,5455 Sylmar Ave # 1504,Condominium,"2 beds, 3 baths","1,228 sqft",1.65 acres,1989.0,2245008150,1110699111,Los Angeles,37478,2.0,128500.0,1,LAR3,09/15/2020,"$600,000","$557,000",https://www.realtytrac.com/property/ca/sherman-oaks/91401/5455-sylmar-ave-1504/43817624/,LAR3
34.022684000000005,-118.507398,757 Ocean Ave # 309,Condominium,"1 bed, 1 bath",738 sqft,0.51 acres,1958.0,4293014078,1110699559,Los Angeles,48900,3.0,701304.0,1,SMR3*,09/15/2020,"$420,000","$851,000",https://www.realtytrac.com/property/ca/santa-monica/90402/757-ocean-ave-309/154557017/,SMR3*
33.857689,-118.25830800000001,19016 Enslow Dr,Single Family Residence,"3 beds, 2 baths","1,465 sqft","6,709 sqft",1961.0,7321020015,1110699574,Los Angeles,25661,1.0,543322.0,54,CARS*,09/15/2020,"$710,000","$616,000",https://www.realtytrac.com/property/ca/carson/90746/19016-enslow-dr/154887743/,CARS*
34.154359,-118.76916000000001,29629 Quail Run Dr,Planned Unit Development (PUD),"5 beds, 3 baths","3,137 sqft","6,023 sqft",1989.0,2053032081,1110699941,Los Angeles,37246,4.0,800324.0,12,AHRPD100004.5,10/31/2014,"$845,000","$1,106,000",https://www.realtytrac.com/property/ca/agoura-hills/91301/29629-quail-run-dr/26239613/,AHRPD100004.5
34.003366,-118.20553999999998,3383 E 45th St,"Parking Garage, Parking Structure",,,"11,841 sqft",1983.0,6303017005,1110700021,Los Angeles,6056,1.0,532400.0,110,VEM*,09/15/2020,"$4,125,000",,https://www.realtytrac.com/property/ca/vernon/90058/3383-e-45th-st/154839192/,VEM*
33.874016,-118.36251000000001,2621 Mathews Ave,Single Family Residence,"3 beds, 2 baths","1,176 sqft","5,002 sqft",1951.0,4153022021,1110700954,Los Angeles,REDONDO VILLA 02,2.0,620521.0,23,RBR-3,09/15/2020,"$1,130,000","$905,000",https://www.realtytrac.com/property/ca/redondo-beach/90278/2621-mathews-ave/24838013/,RBR-3
34.015648,-118.067659,9541 Danville St,Single Family Residence,"3 beds, 1 bath","1,024 sqft","5,257 sqft",1953.0,8123009024,1110701025,Los Angeles,18367,2.0,500403.0,134,PRSF*,09/15/2020,"$175,000","$513,000",https://www.realtytrac.com/property/ca/pico-rivera/90660/9541-danville-st/46010493/,PRSF*
34.048001,-118.237526,100 S Alameda St # 218,Condominium,"1 bed, 1 bath",735 sqft,3.17 acres,2005.0,5163001089,1110723030,Los Angeles,62826,1.0,206031.0,1,LAC2,09/15/2020,"$500,000","$374,000",https://www.realtytrac.com/property/ca/los-angeles/90012/100-s-alameda-st-218/19030077/,LAC2
34.151348,-118.496377,4413 Petit Ave,Single Family Residence,"5 beds, 4 baths","4,550 sqft","17,927 sqft",1937.0,2289028014,1110724385,Los Angeles,2955,4.0,139701.0,7,LARE15,09/15/2020,"$2,300,000","$2,045,000",https://www.realtytrac.com/property/ca/encino/91436/4413-petit-ave/29428073/,LARE15
34.240433,-118.48913999999999,9336 Gothic Ave,Single Family Residence,"3 beds, 2 baths","1,344 sqft","7,501 sqft",1956.0,2676007020,1110724388,Los Angeles,21855,2.0,117301.0,33,LARS,09/15/2020,"$755,000","$666,000",https://www.realtytrac.com/property/ca/north-hills/91343/9336-gothic-ave/3156608/,LARS
34.688496,-118.21269299999999,44332 46th St W,Single Family Residence,"3 beds, 2 baths","1,880 sqft","7,116 sqft",2003.0,3153061094,1110725633,Los Angeles,52491-01,3.0,901004.0,25,LRR7000*,09/15/2020,"$413,000","$379,000",https://www.realtytrac.com/property/ca/lancaster/93536/44332-46th-st-w/20764035/,LRR7000*
34.054932,-118.409966,2357 Century Hl,Condominium,"2 beds, 3 baths","1,961 sqft",18.08 acres,1980.0,4329008179,1110729167,Los Angeles,32447,1.0,267901.0,,LAR4,09/15/2020,"$1,220,000","$851,000",https://www.realtytrac.com/property/ca/los-angeles/90067/2357-century-hl/48953640/,LAR4
33.874223,-118.18456699999999,677 E Coolidge St,Single Family Residence,"3 beds, 1 bath",990 sqft,"6,089 sqft",1944.0,7115026014,1110730012,Los Angeles,12254,1.0,570501.0,14,LBR1N,09/15/2020,"$520,000","$485,000",https://www.realtytrac.com/property/ca/long-beach/90805/677-e-coolidge-st/53185595/,LBR1N
34.165223,-118.496174,16645 Magnolia Blvd,Single Family Residence,"3 beds, 2 baths","1,447 sqft","6,047 sqft",1952.0,2259024010,1110730560,Los Angeles,17425,5.0,139701.0,136,LAR1,09/15/2020,"$985,000","$912,000",https://www.realtytrac.com/property/ca/encino/91436/16645-magnolia-blvd/146655364/,LAR1
34.400433,-118.401132,26844 Canyon End Rd,Single Family Residence,"5 beds, 4 baths","4,096 sqft",0.53 acres,1998.0,2841027016,1110731847,Los Angeles,46365,1.0,910809.0,60,LCA11*,09/15/2020,"$1,300,000","$1,206,000",https://www.realtytrac.com/property/ca/canyon-country/91387/26844-canyon-end-rd/30160593/,LCA11*
33.911811,-118.224834,2521 E 133rd St,Single Family Residence,"2 beds, 1 bath",760 sqft,"4,375 sqft",1954.0,6154019020,1110731864,Los Angeles,LYNWOOD PARK TR,2.0,541500.0,46,LCR1YY,09/15/2020,"$320,000","$320,000",https://www.realtytrac.com/property/ca/compton/90222/2521-e-133rd-st/19803550/,LCR1YY
33.759413,-118.13704299999999,153 Granada Ave,Single Family Residence,"3 beds, 1 bath","1,276 sqft","3,868 sqft",1926.0,7247003033,1110733621,Los Angeles,3885,4.0,577300.0,36,LBR2S,09/15/2020,"$1,072,500","$1,083,000",https://www.realtytrac.com/property/ca/long-beach/90803/153-granada-ave/154879781/,LBR2S
33.897571,-118.407976,648 30th St,Single Family Residence,"5 beds, 2 baths",,"4,804 sqft",1950.0,4174011031,1110734422,Los Angeles,2474,4.0,620301.0,13,MNRS,09/15/2020,"$4,999,000","$2,028,000",https://www.realtytrac.com/property/ca/manhattan-beach/90266/648-30th-st/141366065/,MNRS
33.829321,-118.38051200000001,804 S Juanita Ave,Single Family Residence,"4 beds, 3 baths","2,585 sqft","5,940 sqft",1951.0,7507012003,1110735239,Los Angeles,10019,3.0,621301.0,3,RBR-1,09/15/2020,"$2,125,000","$2,078,000",https://www.realtytrac.com/property/ca/redondo-beach/90277/804-s-juanita-ave/30354230/,RBR-1
34.159959,-118.24734099999999,1007 Geneva St,Single Family Residence,"3 beds, 2 baths","1,626 sqft","7,504 sqft",1926.0,5644005007,1110736644,Los Angeles,BELLEHURST PARK,3.0,301100.0,129,GLR1YY,09/15/2020,"$990,000","$831,000",https://www.realtytrac.com/property/ca/glendale/91207/1007-geneva-st/154784607/,GLR1YY
33.9936,-117.81656699999999,1633 S Diamond Bar Blvd # 57,Condominium,"3 beds, 3 baths","1,481 sqft",5.58 acres,1985.0,8293003072,1110737085,Los Angeles,34831,3.0,403323.0,2,LCR318U*,09/15/2020,"$559,000","$577,000",https://www.realtytrac.com/property/ca/diamond-bar/91765/1633-s-diamond-bar-blvd-57/44054062/,LCR318U*
34.085978000000004,-118.387092,8956 Dicks St,Single Family Residence,"4 beds, 2 baths","1,313 sqft","3,220 sqft",1924.0,4340020019,1110738454,Los Angeles,5934,3.0,700501.0,90,WDR1B*,09/15/2020,"$1,305,000","$1,662,000",https://www.realtytrac.com/property/ca/west-hollywood/90069/8956-dicks-st/154571044/,WDR1B*
34.085664,-118.00653600000001,12028 Ranchito St,Single Family Residence,"3 beds, 1 bath","1,407 sqft","7,576 sqft",1945.0,8545004024,1110738853,Los Angeles,,1.0,432602.0,1,EMR1B*,09/15/2020,"$710,000","$599,000",https://www.realtytrac.com/property/ca/el-monte/91732/12028-ranchito-st/144584753/,EMR1B*
33.961758,-118.434572,7908 W 80th St,Single Family Residence,"4 beds, 3 baths","2,240 sqft","5,001 sqft",1965.0,4115027002,1110739704,Los Angeles,9809,1.0,276601.0,2,LAR1,09/15/2020,"$1,710,000","$1,703,000",https://www.realtytrac.com/property/ca/playa-del-rey/90293/7908-w-80th-st/147080731/,LAR1
34.040531,-118.04718100000001,1207 Esteban Torres Dr,Single Family Residence,"4 beds, 3 baths","2,283 sqft","4,687 sqft",1990.0,8118021104,1110743194,Los Angeles,46187,1.0,433802.0,30,SER1*,09/15/2020,"$768,000","$699,000",https://www.realtytrac.com/property/ca/south-el-monte/91733/1207-esteban-torres-dr/154939334/,SER1*
34.071743,-118.35291299999999,160 S Gardner St,Single Family Residence,"3 beds, 2 baths","2,007 sqft","5,979 sqft",1932.0,5512010023,1110743654,Los Angeles,7372,2.0,214000.0,357,LAR1,09/15/2020,"$1,711,000","$1,312,000",https://www.realtytrac.com/property/ca/los-angeles/90036/160-s-gardner-st/154763298/,LAR1
33.886928999999995,-118.31988500000001,15819 Galaxy Pl,Condominium,"3 beds, 3 baths","1,254 sqft",3.36 acres,1990.0,4067025033,1110743718,Los Angeles,46189,3.0,603600.0,1,GAR3,09/15/2020,"$540,000","$542,000",https://www.realtytrac.com/property/ca/gardena/90249/15819-galaxy-pl/10775935/,GAR3
33.888852,-118.078626,11940 Nava St,Single Family Residence,"2 beds, 1 bath",722 sqft,"2,600 sqft",1957.0,8080024012,1110830345,Los Angeles,PETROLEUM CENTER,2.0,552601.0,17,NOR1YY,09/18/2020,"$305,000","$403,000",https://www.realtytrac.com/property/ca/norwalk/90650/11940-nava-st/18878393/,NOR1YY
34.513632,-118.640745,28643 Oak Hill Ct,Single Family Residence,"4 beds, 3 baths","2,846 sqft","8,550 sqft",2001.0,3244132007,1110745838,Los Angeles,48573,1.0,920104.0,34,LCA22*,09/15/2020,"$660,000","$660,000",https://www.realtytrac.com/property/ca/castaic/91384/28643-oak-hill-ct/49139018/,LCA22*
33.995533,-118.05693000000001,10836 Illinois St,Single Family Residence,"3 beds, 2 baths","1,206 sqft","4,475 sqft",1945.0,8132014024,1110746327,Los Angeles,5624,4.0,501300.0,25,WHR1YY,09/15/2020,"$605,000","$567,000",https://www.realtytrac.com/property/ca/whittier/90601/10836-illinois-st/144624241/,WHR1YY
34.116865999999995,-117.806077,854 Tucson Ct,Planned Unit Development (PUD),"2 beds, 2 baths","1,306 sqft","3,803 sqft",1985.0,8392010057,1110747661,Los Angeles,35111,1.0,400304.0,36,SDAL-SF8000*,09/15/2020,"$495,000","$495,000",https://www.realtytrac.com/property/ca/san-dimas/91773/854-tucson-ct/27280091/,SDAL-SF8000*
34.5293,-117.9632,Vac/vic Cima Mesa/113 Ste,MISCELLANEOUS   (Vacant Land)     ,,,10 acres,,3059020005,1110748947,Los Angeles,,3.0,911001.0,9,LCA11*,09/15/2020,"$20,000",,https://www.realtytrac.com/property/ca/juniper-hills/93543/vacvic-cima-mesa113-ste/241229284/,LCA11*
34.2262,-118.4483,14856 Lilac Rd,Single Family Residence,"3 beds, 3 baths","1,675 sqft","1,838 sqft",2017.0,2651022009,1110748985,Los Angeles,,1.0,120108.0,11,LARA,09/15/2020,"$545,000","$558,000",https://www.realtytrac.com/property/ca/panorama-city/91402/14856-lilac-rd/323430259/,LARA
34.389633,-118.59213000000001,25757 Barnett Ln,Single Family Residence,"4 beds, 2 baths","1,979 sqft","5,309 sqft",1997.0,2826072029,1110749046,Los Angeles,49100,1.0,920338.0,86,LCA25*,09/15/2020,"$760,000","$749,000",https://www.realtytrac.com/property/ca/stevenson-ranch/91381/25757-barnett-ln/9543024/,LCA25*
34.109528999999995,-118.40551,2057 Coldwater Canyon Dr,Single Family Residence,"2 beds, 3 baths","2,112 sqft","10,686 sqft",1954.0,4387024009,1110749509,Los Angeles,17413,2.0,261101.0,9,LARE15,09/15/2020,"$2,325,000","$2,643,000",https://www.realtytrac.com/property/ca/beverly-hills/90210/2057-coldwater-canyon-dr/51957630/,LARE15
34.443148,-118.54176499999998,27321 Woodlawn Ct,Single Family Residence,"5 beds, 4 baths","3,596 sqft","6,442 sqft",1998.0,2810030069,1110750265,Los Angeles,44851,1.0,920110.0,62,SCUR1,09/15/2020,"$917,000","$977,000",https://www.realtytrac.com/property/ca/valencia/91354/27321-woodlawn-ct/43992204/,SCUR1
33.988579,-117.91452199999999,17925 Calle Barcelona,Single Family Residence,"4 beds, 3 baths","2,619 sqft","10,358 sqft",1980.0,8265035034,1110751136,Los Angeles,34363,2.0,408626.0,55,LCA16000*,09/15/2020,"$835,000","$798,000",https://www.realtytrac.com/property/ca/rowland-heights/91748/17925-calle-barcelona/154952417/,LCA16000*
34.248278000000006,-118.279822,6809 Quinton Ln,Single Family Residence,"2 beds, 2 baths",860 sqft,"4,000 sqft",1929.0,2568019013,1110751659,Los Angeles,3484,2.0,101220.0,114,LAR1,09/15/2020,"$580,000","$567,000",https://www.realtytrac.com/property/ca/tujunga/91042/6809-quinton-ln/10995771/,LAR1
33.764187,-118.36833100000001,28929 Crestridge Rd,Single Family Residence,"4 beds, 5 baths","4,126 sqft","20,434 sqft",1959.0,7574019017,1110752501,Los Angeles,23163,1.0,670405.0,26,RPRS20000*,04/24/2003,"$1,105,000","$2,344,000",https://www.realtytrac.com/property/ca/rancho-palos-verdes/90275/28929-crestridge-rd/44070577/,RPRS20000*
34.045966,-118.311177,1408 S St Andrews Pl,Apartment house (5+ units),,"13,363 sqft","13,147 sqft",1964.0,5073008010,1110753473,Los Angeles,NEVIN W G TR,2.0,221303.0,11,LAR3,09/15/2020,"$3,600,000","$1,100,000",https://www.realtytrac.com/property/ca/los-angeles/90019/1408-s-st-andrews-pl/40227750/,LAR3
34.054481,-118.37813600000001,1238 S Holt Ave # 5,Condominium,"2 beds, 3 baths","1,460 sqft","7,308 sqft",1991.0,4332027039,1110754297,Los Angeles,49288,1.0,216401.0,1,LAR3,09/15/2020,"$818,500","$837,000",https://www.realtytrac.com/property/ca/los-angeles/90035/1238-s-holt-ave-5/8617335/,LAR3
34.094013000000004,-118.13870700000001,129 N Marguerita Ave # A,Condominium,"3 beds, 3 baths","1,305 sqft","7,450 sqft",1991.0,5338011043,1110673216,Los Angeles,NEW ELECTRIC ROAD TR,2.0,480303.0,1,ALRPD*,09/15/2020,"$500,000","$643,000",https://www.realtytrac.com/property/ca/alhambra/91801/129-n-marguerita-ave-a/40195879/,ALRPD*
34.153283,-118.45490500000001,4542 Willis Ave # 106,Condominium,"2 beds, 2 baths","1,333 sqft",0.52 acres,1974.0,2265001062,1110673270,Los Angeles,31512,1.0,141303.0,,LAR3,09/15/2020,"$714,000","$552,000",https://www.realtytrac.com/property/ca/sherman-oaks/91403/4542-willis-ave-106/154402873/,LAR3
33.765640999999995,-118.182093,850 E Ocean Blvd # 812,Condominium,"1 bed, 1 bath","1,026 sqft",1.59 acres,1992.0,7265022093,1110673458,Los Angeles,45256,1.0,576601.0,1,LBPD5,09/15/2020,"$530,000","$570,000",https://www.realtytrac.com/property/ca/long-beach/90802/850-e-ocean-blvd-812/30540363/,LBPD5
34.077856,-118.17390400000001,2828 Budau Ave,Single Family Residence,"3 beds, 2 baths",810 sqft,"4,800 sqft",1948.0,5217013006,1110673494,Los Angeles,7477,3.0,201602.0,292,LAR1,09/15/2020,"$620,000","$650,000",https://www.realtytrac.com/property/ca/los-angeles/90032/2828-budau-ave/29433577/,LAR1
33.930371,-118.34999599999999,11422 Birch Ave,Single Family Residence,"2 beds, 1 bath",862 sqft,"6,433 sqft",1941.0,4047003004,1110674073,Los Angeles,FAIRFAX PARK,2.0,602104.0,100,HAR3YY,09/15/2020,"$575,000","$572,000",https://www.realtytrac.com/property/ca/hawthorne/90250/11422-birch-ave/22921679/,HAR3YY
34.174128,-118.36461000000001,10725 Collins St,Single Family Residence,"2 beds, 1 bath","1,100 sqft","3,492 sqft",1929.0,2415020016,1110674132,Los Angeles,18307,2.0,124300.0,141,LAR1,09/15/2020,"$823,000","$849,000",https://www.realtytrac.com/property/ca/north-hollywood/91601/10725-collins-st/18570231/,LAR1
,,4434 Bannister Ave,"Public School (administration, campus, dorms, instruction)",,,"4,237 sqft",,8545025035,1110674154,Los Angeles,,,,2,EMC3*,09/15/2020,"$769,000",,https://www.realtytrac.com/property/ca/el-monte/91732/4434-bannister-ave/325999536/,EMC3*
33.767178,-118.160288,280 Molino Ave # 201,Condominium,"2 beds, 2 baths","1,440 sqft","13,530 sqft",1970.0,7263027036,1110674860,Los Angeles,34991,3.0,576700.0,,LBR2A,09/15/2020,"$615,000","$622,000",https://www.realtytrac.com/property/ca/long-beach/90803/280-molino-ave-201/52016392/,LBR2A
34.05728,-118.464945,11601 Montana Ave # 8,Condominium,"2 beds, 3 baths","1,679 sqft","11,152 sqft",1980.0,4401024079,1110675178,Los Angeles,35313,1.0,264103.0,,LAR3,09/15/2020,"$1,275,000","$1,039,000",https://www.realtytrac.com/property/ca/los-angeles/90049/11601-montana-ave-8/40250478/,LAR3
33.770006,-118.177869,1100 E 3rd St # 206,Condominium,"2 beds, 2 baths","1,902 sqft","11,434 sqft",1924.0,7275004085,1110675330,Los Angeles,60092,2.0,576501.0,1,LBR3S,09/15/2020,"$802,000","$718,000",https://www.realtytrac.com/property/ca/long-beach/90802/1100-e-3rd-st-206/205636652/,LBR3S
34.16236,-118.252279,1122 N Louise St # H,Condominium,"1 bed, 1 bath",785 sqft,"19,769 sqft",1955.0,5647010131,1110675450,Los Angeles,107,5.0,301100.0,1,GLR4*,10/30/2008,,"$445,000",https://www.realtytrac.com/property/ca/glendale/91207/1122-n-louise-st-h/145958899/,GLR4*
34.163292,-118.23861200000002,1114 E Mountain St,Single Family Residence,"4 beds, 3 baths","2,935 sqft","10,265 sqft",1927.0,5646011005,1110675815,Los Angeles,ROSSMOYNE,1.0,301100.0,17,GLR1YY,09/15/2020,"$2,200,000","$1,992,000",https://www.realtytrac.com/property/ca/glendale/91207/1114-e-mountain-st/154785331/,GLR1YY
34.002928999999995,-118.20517199999999,4501 S Downey Rd,"Store, Retail Outlet ",,"6,392 sqft","10,660 sqft",1948.0,6303017017,1110675849,Los Angeles,6056,1.0,532400.0,4,VEM*,09/15/2020,"$4,125,000",,https://www.realtytrac.com/property/ca/vernon/90058/4501-s-downey-rd/154839198/,VEM*
34.640975,-118.208339,41736 Firenze St,Single Family Residence,"4 beds, 3 baths","2,952 sqft","17,297 sqft",2004.0,3111025007,1110675894,Los Angeles,53445,1.0,910202.0,46,LRSRR*,09/15/2020,"$600,000","$640,000",https://www.realtytrac.com/property/ca/lancaster/93536/41736-firenze-st/16902657/,LRSRR*
34.156898,-118.375277,11219 Blix St,Single Family Residence,"3 beds, 2 baths","1,534 sqft","8,255 sqft",1925.0,2353027019,1110675959,Los Angeles,46,1.0,125402.0,31,LAR1,09/15/2020,"$1,400,000","$1,131,000",https://www.realtytrac.com/property/ca/north-hollywood/91602/11219-blix-st/40240749/,LAR1
33.906408,-118.150228,13646 Verdura Ave,Single Family Residence,"2 beds, 2 baths","1,425 sqft","2,266 sqft",1964.0,6266028027,1110676012,Los Angeles,BIXBYS SUB,2.0,553400.0,17,DOR1&HFB*,09/15/2020,"$542,000","$494,000",https://www.realtytrac.com/property/ca/downey/90242/13646-verdura-ave/3433770/,DOR1&HFB*
34.068766,-118.159199,2121 Winthrop Dr,Single Family Residence,"2 beds, 2 baths","1,179 sqft","6,037 sqft",1940.0,5352010006,1110676174,Los Angeles,6199,4.0,481901.0,179,ALR1YY,09/15/2020,"$930,000","$756,000",https://www.realtytrac.com/property/ca/alhambra/91803/2121-winthrop-dr/20001475/,ALR1YY
