latitude,longitude,address,property_type,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url,bedrooms,bathrooms
34.036617,-117.928193,1022 Hartview Ave,Single Family Residence,1484.0,6485.0,1962.0,8742009018.0,1114305683.0,Los Angeles,26762,1.0,407900.0,35,LCR106,2020-12-31,575000.0,604400.0,6.0,Moderate,6.0,1.0,Average,https://www.realtytrac.com/property/ca/la-puente/91744/1022-hartview-ave/41099879/,3.0,2.0
33.991690999999996,-118.30203999999999,1453 W 56th St,Single Family Residence,1470.0,4960.0,1911.0,5003024010.0,1114305713.0,Los Angeles,772,3.0,232600.0,64,LAR2,2020-12-31,580000.0,657600.0,81.0,Slightly High,12.0,1.0,Poor,https://www.realtytrac.com/property/ca/los-angeles/90062/1453-w-56th-st/45956154/,3.0,2.0
34.680161,-118.231922,43860 57th St W,Single Family Residence,2869.0,7520.0,2004.0,3203050009.0,1114305986.0,Los Angeles,54401,3.0,901004.0,162,LRR7000,2020-12-31,505000.0,489500.0,2.0,Moderate,2.0,2.0,Average,https://www.realtytrac.com/property/ca/lancaster/93536/43860-57th-st-w/140881345/,4.0,3.0
33.896581,-118.357496,14826 Firmona Ave,Single Family Residence,550.0,1752.0,1918.0,4078020001.0,1114305987.0,Los Angeles,LAWNDALE,6.0,603900.0,2,LNR1YY,2020-12-31,435000.0,597000.0,6.0,Moderate,5.0,1.0,Average,https://www.realtytrac.com/property/ca/lawndale/90260/14826-firmona-ave/3059530/,1.0,1.0
33.959618,-118.04354,8829 Greenleaf Ave,Single Family Residence,1455.0,3453.0,2017.0,8166010033.0,1114306188.0,Los Angeles,3812,2.0,502004.0,8,WHR2,2020-12-31,585000.0,681100.0,5.0,Moderate,11.0,1.0,Above Average,https://www.realtytrac.com/property/ca/whittier/90602/8829-greenleaf-ave/154719974/,3.0,2.0
34.115752,-118.26017900000001,3443 Madera Ave,"Duplex (2 units, any combination)",2164.0,6757.0,1926.0,5437006021.0,1114306261.0,Los Angeles,2689,2.0,187101.0,190,LAR1,2020-12-31,1459000.0,1560000.0,5.0,Slightly High,9.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90039/3443-madera-ave/40245063/,4.0,3.0
34.195855,-118.471404,6900 Chisholm Ave,Single Family Residence,3002.0,2308680.0,1949.0,2234003025.0,1114306277.0,Los Angeles,15429,2.0,127712.0,23,LARE9,1972-03-31,24000.0,1083000.0,11.0,,6.0,1.0,Average,https://www.realtytrac.com/property/ca/van-nuys/91406/6900-chisholm-ave/154397965/,3.0,4.0
33.938459,-118.35408400000001,4441 Lennox Blvd,"Clubs, Lodges, Professional Associations",3024.0,5583.0,1923.0,4036019031.0,1114306303.0,Los Angeles,288,2.0,601802.0,30,LCC2YY,1982-05-14,,,11.0,Moderately High,8.0,1.0,Average,https://www.realtytrac.com/property/ca/inglewood/90304/4441-lennox-blvd/154485263/,,
33.878746,-118.202072,125 E 68th Way,Single Family Residence,558.0,2885.0,1924.0,7304006032.0,1114306304.0,Los Angeles,6792,1.0,570403.0,31,LBR1N,2020-12-31,360000.0,402500.0,12.0,Slightly High,11.0,2.0,Average,https://www.realtytrac.com/property/ca/long-beach/90805/125-e-68th-way/14679992/,1.0,1.0
33.772514,-118.18793500000001,395 E 4th St # 2,Condominium,1770.0,4399560.0,2006.0,7281001018.0,1114306312.0,Los Angeles,53306,5.0,576200.0,1,Lot:1,2020-12-31,635000.0,571200.0,23.0,Slightly High,11.0,1.0,Average,https://www.realtytrac.com/property/ca/long-beach/90802/395-e-4th-st-2/54040263/,1.0,2.0
34.18522,-118.535106,6323 Canby Ave,Single Family Residence,1531.0,6097.0,1950.0,2124003008.0,1114306321.0,Los Angeles,16690,2.0,132900.0,8,LAR1,2020-12-31,725000.0,786000.0,8.0,,7.0,1.0,Above Average,https://www.realtytrac.com/property/ca/tarzana/91335/6323-canby-ave/49064970/,3.0,1.0
34.6739,-118.4322,Vac/leadhill Dr/vic Littehorn Dr,Residential - Vacant Land,,7572.0,,3224030033.0,1114306400.0,Los Angeles,26080,1.0,901210.0,65,LCR17500,2020-12-31,8000.0,,0.0,,4.0,2.0,Above Average,https://www.realtytrac.com/property/ca/elizabeth-lake/93532/vacleadhill-drvic-littehorn-dr/241256626/,,
33.876553,-118.344168,16925 Prairie Ave,Apartment house (5+ units),10719.0,15375.0,1964.0,4087018001.0,1114306724.0,Los Angeles,16133,1.0,650003.0,1,TOCC-GEN,2020-12-31,6173000.0,759000.0,4.0,Low,8.0,1.0,Excellent,https://www.realtytrac.com/property/ca/torrance/90504/16925-prairie-ave/154493775/,28.0,27.0
33.953932,-118.319166,9201 S 2nd Ave,Single Family Residence,1678.0,8506.0,1939.0,4026030018.0,1114306786.0,Los Angeles,532,2.0,600704.0,27,INR1YY,2012-01-25,340000.0,844700.0,26.0,Moderately High,5.0,1.0,Poor,https://www.realtytrac.com/property/ca/inglewood/90305/9201-s-2nd-ave/7211996/,4.0,1.0
33.732986,-118.343448,3578 Heroic Dr,Single Family Residence,2054.0,11750.0,1963.0,7564017001.0,1114306828.0,Los Angeles,26834,1.0,670602.0,29,RPRS13000,2020-12-31,1484000.0,1768000.0,1.0,Very Low,2.0,2.0,Excellent,https://www.realtytrac.com/property/ca/rancho-palos-verdes/90275/3578-heroic-dr/43929737/,4.0,2.0
34.225823999999996,-118.42901699999999,13622 Rangoon St,Single Family Residence,1040.0,6971.0,1951.0,2637009010.0,1114306831.0,Los Angeles,15849,3.0,119700.0,69,LAR1,2020-12-31,577000.0,566300.0,7.0,Low,9.0,1.0,Average,https://www.realtytrac.com/property/ca/arleta/91331/13622-rangoon-st/154443780/,3.0,1.0
33.851963,-118.193568,101 E Mountain View St,Single Family Residence,620.0,2250.0,1923.0,7131011012.0,1114306879.0,Los Angeles,5134,3.0,571703.0,242,LBR1N,2020-12-31,430000.0,357100.0,30.0,Slightly High,10.0,2.0,Poor,https://www.realtytrac.com/property/ca/long-beach/90805/101-e-mountain-view-st/154680040/,2.0,1.0
34.274913,-118.29986299999999,11450 1/2 Mount Gleason Ave,Single Family Residence,812.0,13978.0,1948.0,2552008007.0,1114307630.0,Los Angeles,,1.0,101122.0,12,LARA,2020-12-31,399000.0,616100.0,4.0,,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/tujunga/91042/11450-12-mount-gleason-ave/154437454/,1.0,1.0
33.955304999999996,-118.043053,13228 Somerset St,Planned Unit Development (PUD),2165.0,3167.0,1991.0,8166027038.0,1114307810.0,Los Angeles,47035,1.0,502004.0,33,WHR1,2020-12-31,620000.0,608000.0,4.0,Moderate,11.0,1.0,Above Average,https://www.realtytrac.com/property/ca/whittier/90602/13228-somerset-st/146063365/,4.0,3.0
34.043687,-118.490152,428 24th St,Single Family Residence,3415.0,8699.0,1941.0,4278013009.0,1114308211.0,Los Angeles,1676,2.0,701201.0,9,SMR1,1981-12-01,,2075000.0,1.0,Moderate,4.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90402/428-24th-st/154550035/,5.0,4.0
34.104246999999994,-118.288102,4514 Russell Ave,Single Family Residence,910.0,6765.0,1911.0,5590019009.0,1114308262.0,Los Angeles,CROAKE & MCCANNS GEM OF HOLLYW,2.0,189101.0,79,LAR2,2020-12-31,875000.0,334100.0,3.0,Slightly High,3.0,1.0,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90027/4514-russell-ave/144623650/,2.0,1.0
34.045997,-117.94368500000002,15634 Fellowship St,Single Family Residence,928.0,7234.0,1954.0,8254011032.0,1114308274.0,Los Angeles,16811,2.0,407501.0,20,LCR171/2,2020-12-31,510000.0,474400.0,12.0,Moderate,4.0,1.0,Average,https://www.realtytrac.com/property/ca/la-puente/91744/15634-fellowship-st/26995787/,3.0,1.0
34.5293,-117.9632,Vac/palmdale Boulevard Pav /vi,Residential - Vacant Land,,1742400.0,,3079011041.0,1114308333.0,Los Angeles,,1.0,910001.0,,LCA11,2020-12-31,14000.0,,0.0,,2.0,1.0,Average,https://www.realtytrac.com/property/ca/sun-village/93543/vacpalmdale-boulevard-pav-vi/241234364/,,
33.911856,-118.151118,8338 Somerset Ranch Rd,Condominium,1082.0,8058600.0,1991.0,6266015097.0,1114308405.0,Los Angeles,50413,1.0,553503.0,1,PARM,2020-12-31,375000.0,386500.0,8.0,Slightly High,8.0,2.0,Average,https://www.realtytrac.com/property/ca/paramount/90723/8338-somerset-ranch-rd/18434751/,2.0,3.0
34.137338,-118.364377,3780 Willowcrest Ave,Single Family Residence,2604.0,7574.0,1954.0,2378001011.0,1114308587.0,Los Angeles,17834,1.0,143800.0,10,LAR1,2020-12-31,1710000.0,1481000.0,3.0,,7.0,1.0,Excellent,https://www.realtytrac.com/property/ca/studio-city/91604/3780-willowcrest-ave/154418518/,4.0,3.0
34.201972,-118.55278500000001,19231 Sherman Way # 24,Condominium,1200.0,14592600.0,1979.0,2104031085.0,1114308669.0,Los Angeles,33160,2.0,131702.0,10,LARD1.5,2020-12-31,425000.0,468900.0,16.0,,9.0,1.0,Average,https://www.realtytrac.com/property/ca/reseda/91335/19231-sherman-way-24/141529078/,3.0,3.0
34.057161,-118.546741,1175 Lachman Ln,Single Family Residence,2588.0,12137.0,1965.0,4420024026.0,1114308871.0,Los Angeles,20305,4.0,262604.0,48,LARE15,2020-12-31,2505000.0,1300000.0,1.0,Moderate,3.0,1.0,Excellent,https://www.realtytrac.com/property/ca/pacific-palisades/90272/1175-lachman-ln/2120596/,3.0,3.0
34.091353000000005,-118.15788799999999,182 Palatine Dr,Single Family Residence,2260.0,4735.0,1966.0,5292014003.0,1114309232.0,Los Angeles,4948,1.0,480803.0,3,ALR1YY,2020-12-31,985000.0,1181000.0,7.0,Low,10.0,1.0,Excellent,https://www.realtytrac.com/property/ca/alhambra/91801/182-palatine-dr/40216179/,3.0,3.0
33.979978,-118.34863200000001,1328 Welton Way,Single Family Residence,919.0,7502.0,1923.0,4014007005.0,1114309257.0,Los Angeles,6794,1.0,600911.0,121,INR2YY,2020-12-31,550000.0,514700.0,10.0,Moderately High,6.0,1.0,Poor,https://www.realtytrac.com/property/ca/inglewood/90302/1328-welton-way/143947538/,2.0,2.0
34.174231,-118.33498,809 N Brighton St,Single Family Residence,1668.0,6905.0,1948.0,2448031006.0,1114309636.0,Los Angeles,7938,6.0,310900.0,36,BUR1,2020-12-31,975000.0,726600.0,6.0,Low,11.0,1.0,Above Average,https://www.realtytrac.com/property/ca/burbank/91506/809-n-brighton-st/154426056/,2.0,2.0
34.023526000000004,-117.802776,23829 Golden Springs Dr,Single Family Residence,1812.0,9156.0,1960.0,8281016010.0,1114309646.0,Los Angeles,24725,2.0,403321.0,30,LCR108,2020-12-31,700000.0,765500.0,2.0,Moderately High,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/pomona/91765/23829-golden-springs-dr/18570784/,3.0,2.0
33.927972,-118.15059,7944 Hondo St,Single Family Residence,1395.0,7379.0,1939.0,6245005019.0,1114309728.0,Los Angeles,11797,2.0,551502.0,124,DOR105,2020-12-31,590000.0,597500.0,7.0,Moderate,6.0,2.0,Above Average,https://www.realtytrac.com/property/ca/downey/90242/7944-hondo-st/53046847/,3.0,1.0
33.990648,-118.41465600000001,12051 Allin St,Single Family Residence,1623.0,4466.0,1947.0,4221010049.0,1114309737.0,Los Angeles,6051,3.0,275500.0,143,LAR1,2020-12-31,1475000.0,1504000.0,8.0,Moderate,10.0,1.0,Average,https://www.realtytrac.com/property/ca/culver-city/90230/12051-allin-st/25084353/,3.0,4.0
34.292171999999994,-118.537871,12065 Beaufait Ave,Single Family Residence,2559.0,12412.0,1970.0,2870005011.0,1114309762.0,Los Angeles,23695,1.0,108103.0,46,LARE15,2020-12-31,960000.0,1114000.0,0.0,,3.0,2.0,Above Average,https://www.realtytrac.com/property/ca/northridge/91326/12065-beaufait-ave/148636033/,4.0,4.0
34.151919,-118.35547,10310 Riverside Dr # 305,Condominium,1856.0,16484.0,1983.0,2424005062.0,1114309770.0,Los Angeles,39262,2.0,143100.0,1,LAR3,2020-12-31,700000.0,838800.0,5.0,,2.0,1.0,Average,https://www.realtytrac.com/property/ca/toluca-lake/91602/10310-riverside-dr-305/12970097/,2.0,3.0
34.241478,-118.46035,9420 Noble Ave # 104,Condominium,1764.0,5183640.0,2004.0,2650035055.0,1114309864.0,Los Angeles,53885,1.0,117101.0,1,LARD3,2020-12-31,584000.0,545000.0,3.0,Low,4.0,1.0,Average,https://www.realtytrac.com/property/ca/north-hills/91343/9420-noble-ave-104/19184207/,3.0,3.0
34.200343,-118.46128999999999,15050 Sherman Way # 121,Condominium,1136.0,14244120.0,1981.0,2220004097.0,1114309867.0,Los Angeles,33711,1.0,127804.0,1,LARD1.5,2020-12-31,377500.0,448900.0,13.0,,8.0,1.0,Average,https://www.realtytrac.com/property/ca/van-nuys/91405/15050-sherman-way-121/19049043/,2.0,2.0
34.100026,-118.18588999999999,548 Terrill Ave,Single Family Residence,1813.0,4962.0,2004.0,5301016024.0,1114310059.0,Los Angeles,HIGHLAND PARK ADD,2.0,183702.0,14,LAR1,2020-12-31,1050000.0,918000.0,6.0,Low,2.0,1.0,Average,https://www.realtytrac.com/property/ca/highland-park/90042/548-terrill-ave/25923426/,3.0,3.0
34.077749,-117.992579,12828 Ramona Blvd # 93,Condominium,1021.0,26440920.0,1983.0,8551010148.0,1114310293.0,Los Angeles,33580,1.0,404701.0,1,BPR3PD,2020-12-31,396000.0,396100.0,5.0,Moderate,5.0,1.0,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/12828-ramona-blvd-93/17263481/,3.0,2.0
34.273032,-118.433829,11164 Tamarack Ave,Single Family Residence,984.0,7500.0,1955.0,2616021019.0,1114310373.0,Los Angeles,16122,3.0,104310.0,23,LAR1,2020-12-31,560000.0,494300.0,20.0,Low,17.0,1.0,Poor,https://www.realtytrac.com/property/ca/pacoima/91331/11164-tamarack-ave/154442293/,3.0,1.0
34.131067,-118.725066,27429 Revere Way,Single Family Residence,2197.0,11185.0,1989.0,2063035016.0,1114310404.0,Los Angeles,34827,1.0,800329.0,16,LCA11,2020-12-31,110000.0,1370000.0,0.0,Very Low,2.0,1.0,Excellent,https://www.realtytrac.com/property/ca/agoura-hills/91301/27429-revere-way/143480005/,4.0,3.0
34.195919,-118.33156899999999,1950 N Parish Pl,Single Family Residence,1008.0,5995.0,1943.0,2468023012.0,1114310567.0,Los Angeles,10883,2.0,310601.0,9,BUR3,2020-12-31,625000.0,924300.0,4.0,Low,9.0,1.0,Above Average,https://www.realtytrac.com/property/ca/burbank/91504/1950-n-parish-pl/141038110/,3.0,1.0
