Latitude,Longitude,HomeSize,LotSize,YearBuilt,Age,SexOffenders,CrimeIndex,EnviornmentalHazards,SchoolQuality,Bedrooms,Bathrooms,Neighborhood,SalePrice,SalePriceTransformed,Date
33.87986,-118.19288,1010.0,3855.0,1972,48,14,Slightly High,5,Average,3,1,Long Beach,525000.0,725.42,2020-10-09
33.87789,-118.19357,1222.0,5975.0,1955,65,15,Slightly High,5,Average,3,2,Long Beach,530000.0,729.017,2020-09-30
33.87793,-118.19715,1329.0,5125.0,1939,81,13,Slightly High,5,Average,3,2,Long Beach,549000.0,741.816,2020-10-21
33.88075,-118.19908,1539.0,2503.0,1988,32,12,Slightly High,5,Average,3,2,Long Beach,500500.0,708.438,2020-09-18
33.87875,-118.20207,558.0,2885.0,1924,84,12,Slightly High,11,Average,1,1,Long Beach,109000.0,360.601,2008-09-16
33.87695,-118.20698,858.0,4303.0,1939,81,12,Slightly High,15,Average,2,1,Long Beach,515000.0,717.32,2020-12-15
33.86921,-118.19939,1514.0,5070.0,1944,76,22,Slightly High,13,Poor,3,2,Long Beach,605000.0,778.731,2020-10-01
33.87255,-118.19582,914.0,4011.0,1941,79,22,Slightly High,5,Poor,2,1,Long Beach,525000.0,725.42,2020-10-08
33.86647,-118.20239,1155.0,6030.0,1956,65,22,Slightly High,18,Poor,3,2,Long Beach,575000.0,757.801,2021-01-22
33.83571,-118.21621,1488.0,6104.0,1947,73,19,Slightly High,15,Average,3,1,Carson,565000.0,752.548,2020-10-23
33.83525,-118.21597,1014.0,5374.0,1947,73,20,Moderate,15,Average,3,1,Carson,550000.0,741.295,2020-12-18
33.83525,-118.21737,1028.0,5421.0,1934,86,19,Slightly High,15,Average,2,1,Carson,605000.0,778.969,2020-11-24
33.83421,-118.21696,1183.0,5503.0,1942,78,21,Moderate,15,Average,3,1,Carson,535000.0,732.448,2020-09-17
33.83347,-118.21795,1070.0,5462.0,1929,91,21,Moderate,15,Average,2,1,Carson,550000.0,741.295,2020-12-18
33.82929,-118.21819,968.0,5445.0,1941,79,22,Slightly High,15,Average,2,1,Carson,517000.0,719.872,2020-10-01
33.82898,-118.21826,1514.0,5752.0,1941,79,22,Moderate,15,Average,3,2,Carson,610000.0,782.104,2020-09-25
33.8263,-118.21764,1704.0,5239.0,1978,0,22,Slightly High,15,Average,3,2,Carson,69000.0,516.91,1978-11-06
33.81988,-118.21092,1682.0,5389.0,1944,76,22,Slightly High,6,Average,4,2,Long Beach,515000.0,718.478,2020-10-07
33.82107,-118.20834,1199.0,8814.0,1944,76,22,Slightly High,6,Average,3,1,Long Beach,430000.0,656.65,2020-09-30
33.82215,-118.21135,1404.0,2456.0,1997,0,22,Slightly High,7,Average,3,3,Long Beach,400000.0,807.018,1997-06-30
33.81961,-118.21217,1617.0,4321.0,1938,82,22,Slightly High,6,Average,4,3,Long Beach,610000.0,780.683,2020-12-14
33.82108,-118.21299,832.0,2552.0,1970,50,22,Slightly High,9,Average,2,1,Long Beach,505000.0,710.322,2020-12-09
33.82258,-118.21435,1686.0,3801.0,1944,76,22,Slightly High,13,Average,3,3,Long Beach,550000.0,742.491,2020-10-06
33.81733,-118.20913,1226.0,6602.0,1944,77,24,Slightly High,6,Average,3,2,Long Beach,652500.0,807.257,2021-01-21
33.8086,-118.20872,833.0,6265.0,1936,84,22,Slightly High,6,Average,2,1,Long Beach,606000.0,778.119,2020-12-17
33.80859,-118.21324,1546.0,5961.0,1941,79,15,Slightly High,5,Average,3,2,Long Beach,570000.0,755.87,2020-10-21
33.80931,-118.21324,928.0,5839.0,1941,79,15,Slightly High,5,Average,2,1,Long Beach,550000.0,742.491,2020-10-07
33.8159,-118.21717,903.0,5355.0,1942,60,22,Slightly High,10,Average,2,1,Long Beach,182000.0,511.867,2002-11-08
33.80939,-118.21881,1862.0,6184.0,1996,24,14,Slightly High,9,Average,4,3,Long Beach,645000.0,804.308,2020-11-18
33.80735,-118.21801,918.0,5588.0,1942,78,13,Slightly High,10,Average,2,1,Long Beach,556000.0,746.758,2020-11-13
33.82871,-118.22165,798.0,7229.0,1942,78,21,Slightly High,15,Average,2,1,Carson,485000.0,697.45,2020-11-20
33.82644,-118.22352,1470.0,5160.0,1948,72,21,Moderate,15,Average,3,2,Carson,460000.0,677.936,2020-12-08
33.82295,-118.21672,1650.0,4498.0,1980,40,22,Slightly High,14,Average,3,2,Long Beach,565000.0,752.548,2020-10-02
33.871,-118.25127,1508.0,3106.0,1966,54,8,Moderate,12,Poor,4,2,Carson,580000.0,762.705,2020-11-13
33.87295,-118.25573,1568.0,4903.0,1966,54,9,Moderate,15,Poor,5,2,Carson,650000.0,807.173,2020-10-22
33.87192,-118.25614,1439.0,3532.0,1966,7,9,Moderate,11,Poor,4,2,Carson,22500.0,371.284,1973-01-24
33.86855,-118.25697,1422.0,3764.0,1966,54,7,Moderate,10,Poor,3,2,Carson,620000.0,788.489,2020-09-21
33.86912,-118.25903,1822.0,3981.0,1966,54,7,Moderate,11,Poor,5,3,Carson,680000.0,825.761,2020-09-17
33.8691,-118.26018,2166.0,3737.0,1968,52,7,Moderate,11,Poor,4,3,Carson,749000.0,865.068,2020-12-10
33.85693,-118.23984,1948.0,6104.0,1963,57,4,Moderate,8,Average,4,2,Carson,650000.0,805.872,2020-12-10
33.85377,-118.2375,2206.0,5594.0,1963,57,4,Moderate,11,Average,3,3,Carson,700000.0,836.293,2020-12-08
33.85476,-118.24059,2647.0,5151.0,1963,57,4,Moderate,8,Average,3,3,Carson,800000.0,894.035,2020-12-17
33.8536,-118.24306,2225.0,5380.0,1964,56,4,Moderate,9,Average,4,2,Carson,750000.0,867.043,2020-10-06
33.85294,-118.24064,1362.0,5752.0,1964,56,4,Moderate,11,Average,3,2,Carson,650000.0,805.872,2020-12-08
33.85517,-118.26366,1586.0,6000.0,1960,60,4,Moderate,5,Poor,4,2,Carson,570000.0,754.652,2020-12-18
33.8573,-118.2588,1465.0,6392.0,1960,60,4,Moderate,5,Poor,3,2,Carson,678000.0,824.375,2020-10-23
33.85643,-118.25728,2270.0,6300.0,1961,59,3,Moderate,6,Poor,4,2,Carson,725000.0,851.096,2020-12-29
33.84931,-118.23448,1362.0,5924.0,1965,55,5,Moderate,14,Average,3,2,Carson,657500.0,811.816,2020-10-20
33.83524,-118.24165,1853.0,7018.0,1964,57,6,Moderate,18,Average,4,2,Carson,740000.0,859.681,2021-01-11
33.83384,-118.24478,1657.0,5525.0,1963,57,5,Moderate,18,Average,4,2,Carson,730000.0,854.026,2020-12-31
33.83413,-118.24439,1736.0,5533.0,1963,57,5,Moderate,18,Average,5,3,Carson,600000.0,774.257,2020-12-29
33.8328,-118.24951,1419.0,5591.0,1963,57,5,Moderate,15,Average,4,3,Carson,670500.0,820.053,2020-11-30
33.8295,-118.25133,1834.0,6148.0,1964,28,6,Moderate,18,Average,4,2,Carson,205000.0,614.053,1992-12-29
33.82833,-118.24872,1834.0,6035.0,1964,56,4,Moderate,18,Average,4,2,Carson,530000.0,727.692,2020-12-31
33.82996,-118.24512,1788.0,5458.0,1964,56,4,Moderate,15,Average,4,2,Carson,545000.0,739.334,2020-11-13
33.82701,-118.24154,2249.0,6390.0,1964,35,4,Moderate,15,Average,4,2,Carson,188000.0,543.355,1999-05-25
33.82697,-118.24555,1402.0,4404.0,1974,46,4,Moderate,15,Average,3,2,Carson,705000.0,840.629,2020-10-05
33.81563,-118.27143,2091.0,6663.0,1947,73,12,Moderate,9,Average,4,2,Carson,610000.0,780.683,2020-12-30
33.80996,-118.26918,1309.0,6136.0,1943,58,15,Moderate,13,Average,3,2,Carson,177000.0,509.016,2001-09-04
33.80849,-118.26918,820.0,7676.0,1943,78,16,Moderate,12,Average,2,1,Carson,519000.0,719.955,2021-01-11
33.81387,-118.28629,1131.0,7290.0,1954,66,7,Moderate,8,Average,4,2,Carson,660000.0,813.358,2020-10-01
33.81317,-118.27914,2188.0,5829.0,1952,68,8,Moderate,11,Average,5,3,Carson,715000.0,846.57,2020-10-19
33.81316,-118.27965,936.0,5267.0,1952,68,7,Moderate,9,Average,3,1,Carson,485000.0,696.114,2020-12-29
33.81171,-118.27738,973.0,5265.0,1952,68,9,Moderate,12,Average,3,1,Carson,560000.0,749.439,2020-11-25
33.81237,-118.28458,1318.0,5210.0,1952,68,6,Moderate,10,Average,3,1,Carson,539000.0,735.253,2020-11-19
33.82888,-118.26165,1428.0,4895.0,1962,41,4,Moderate,14,Average,4,2,Carson,290000.0,641.547,2003-07-25
33.82815,-118.26165,1155.0,4844.0,1962,21,4,Moderate,14,Average,3,2,Carson,110000.0,536.085,1983-07-07
33.82592,-118.25693,1014.0,3803.0,1955,33,6,Moderate,11,Average,3,1,Carson,117500.0,510.882,1988-05-11
33.82633,-118.26046,1878.0,5278.0,1956,64,5,Moderate,15,Average,4,3,Carson,525000.0,724.251,2020-12-15
33.82011,-118.27415,1595.0,5206.0,1956,36,9,Moderate,8,Average,3,3,Carson,160000.0,544.408,1992-08-05
33.82009,-118.27533,1120.0,5737.0,1956,64,9,Moderate,8,Average,3,2,Carson,582000.0,762.555,2020-12-09
33.82015,-118.27114,1280.0,4975.0,1951,19,9,Moderate,9,Average,3,1,Carson,19000.0,355.676,1970-09-17
33.82312,-118.26653,980.0,4899.0,1951,70,7,Moderate,17,Average,3,1,Carson,582000.0,762.4,2021-01-20
33.82176,-118.26444,2128.0,5661.0,1955,56,6,Moderate,15,Average,5,3,Carson,295000.0,591.289,2011-01-21
33.8376,-118.27475,1789.0,5317.0,1962,14,2,Moderate,7,Average,3,2,Carson,48000.0,465.159,1976-10-28
33.82999,-118.27043,1138.0,6662.0,1951,69,7,Moderate,12,Average,3,1,Carson,545000.0,739.108,2020-10-01
33.82929,-118.26951,1167.0,5722.0,1953,67,7,Moderate,10,Average,3,1,Carson,505000.0,711.685,2020-11-17
33.82559,-118.26954,1056.0,5597.0,1955,65,7,Moderate,11,Average,3,1,Carson,312500.0,559.844,2020-11-30
33.84153,-118.27865,1404.0,4283.0,1946,74,3,Moderate,11,Average,3,1,Carson,580000.0,762.705,2020-11-25
33.83939,-118.27733,1074.0,6255.0,1947,73,2,Moderate,9,Average,3,1,Carson,665000.0,816.682,2020-11-13
33.83638,-118.26775,1225.0,10166.0,1949,70,2,Moderate,11,Average,3,1,Carson,600000.0,781.273,2019-08-21
33.83498,-118.26136,2214.0,5858.0,1986,35,3,Moderate,13,Average,4,2,Carson,690000.0,830.13,2021-01-12
33.86451,-118.27061,986.0,4995.0,1953,67,3,Moderate,9,Average,3,1,Carson,560000.0,749.439,2020-11-23
33.82552,-118.28022,1548.0,5757.0,1959,61,9,Moderate,9,Average,3,2,Carson,605000.0,778.893,2020-09-30
33.82647,-118.27936,1161.0,11694.0,1957,32,10,Moderate,9,Average,3,2,Carson,144000.0,549.656,1989-07-13
33.82513,-118.28018,1280.0,4917.0,1961,59,10,Moderate,9,Average,3,2,Carson,650000.0,805.872,2020-12-31
33.82292,-118.27933,1848.0,7157.0,1955,66,9,Moderate,8,Average,5,2,Carson,513000.0,715.781,2021-01-21
33.81919,-118.2867,819.0,4612.0,1953,68,8,Moderate,10,Average,2,1,Carson,495000.0,703.111,2021-01-13
33.83552,-118.27936,1192.0,5330.0,1958,62,4,Moderate,7,Average,3,1,Carson,325000.0,570.876,2020-09-18
33.83517,-118.2837,1640.0,5359.0,1947,73,5,Moderate,7,Average,4,2,Carson,670000.0,819.497,2020-10-08
33.83602,-118.2841,1290.0,6606.0,1953,50,6,Moderate,7,Average,3,2,Carson,96500.0,368.976,2003-10-17
33.82856,-118.28141,1140.0,6376.0,1960,60,8,Moderate,8,Average,2,2,Carson,575000.0,759.178,2020-10-19
33.82908,-118.28082,1613.0,6098.0,1958,34,8,Moderate,9,Average,3,2,Carson,235484.0,658.127,1992-12-07
33.83665,-118.28418,1176.0,5293.0,1960,61,6,Moderate,7,Average,4,2,Carson,565000.0,751.183,2021-01-15
33.83664,-118.28205,1436.0,5343.0,1960,61,5,Moderate,7,Average,4,2,Carson,670000.0,818.01,2021-01-21
33.82655,-118.29425,1000.0,5378.0,1954,66,10,Low,8,Average,3,1,West Carson,590000.0,769.176,2020-09-24
33.82511,-118.29816,1102.0,5152.0,1960,60,12,Low,10,Average,3,2,West Carson,676000.0,823.409,2020-11-16
33.82162,-118.29363,2357.0,4663.0,1977,43,8,Low,10,Average,4,3,West Carson,765000.0,874.259,2020-12-14
33.83696,-118.29114,1332.0,4852.0,1960,60,22,Low,10,Average,3,2,West Carson,780000.0,882.789,2020-12-30
33.83843,-118.2905,1931.0,7278.0,1960,61,24,Low,10,Average,5,3,West Carson,715000.0,845.035,2021-01-12
33.83401,-118.29135,1554.0,5513.0,1960,60,22,Low,15,Average,3,2,West Carson,680000.0,825.59,2020-10-01
33.83366,-118.29469,1172.0,8909.0,1956,65,24,Low,12,Average,3,1,West Carson,795000.0,891.056,2021-01-21
33.83466,-118.29851,1295.0,4975.0,1959,62,24,Low,17,Average,3,2,West Carson,710000.0,842.075,2021-01-11
33.82634,-118.30184,1095.0,4981.0,1955,65,22,Low,11,Average,3,2,Harbor Gateway,750000.0,867.307,2020-11-16
33.84143,-118.28919,1731.0,4895.0,1961,60,4,Low,18,Average,3,2,West Carson,685000.0,827.117,2021-01-14
33.8398,-118.28971,1457.0,5806.0,1957,63,10,Low,15,Average,3,2,West Carson,675000.0,822.8,2020-11-24
33.84041,-118.28969,1695.0,5559.0,1957,63,10,Low,15,Average,3,2,West Carson,685000.0,828.791,2020-09-25
33.83899,-118.29395,1096.0,5188.0,1953,68,24,Low,15,Average,3,2,West Carson,705000.0,839.104,2021-01-22
33.83706,-118.29303,875.0,6672.0,1954,66,22,Low,12,Average,2,1,West Carson,602500.0,775.868,2020-12-15
33.83641,-118.29591,1501.0,5625.0,1959,8,22,Low,12,Average,3,2,West Carson,27000.0,457.285,1967-10-13
33.83923,-118.30433,1080.0,8262.0,1947,43,22,Low,15,Average,3,1,Harbor Gateway,180000.0,592.555,1990-11-07
33.83937,-118.30488,1220.0,8250.0,1947,73,22,Low,15,Average,3,2,Harbor Gateway,659000.0,812.742,2020-10-06
33.83579,-118.29981,1225.0,5879.0,1961,59,22,Low,15,Average,3,2,Harbor Gateway,580000.0,762.472,2020-10-22
33.83627,-118.29991,1287.0,5036.0,1961,59,22,Low,15,Average,3,2,Harbor Gateway,641000.0,801.81,2020-11-13
33.83379,-118.30616,908.0,6000.0,1940,81,22,Low,18,Average,2,1,Harbor Gateway,665000.0,814.952,2021-01-04
33.83368,-118.30883,861.0,3356.0,1955,65,22,Low,15,Average,2,2,Harbor Gateway,535000.0,731.116,2020-12-16
33.84709,-118.32284,1683.0,4602.0,2004,16,4,Low,15,Above Average,3,2,Torrance,765000.0,874.259,2020-12-08
33.84087,-118.31974,609.0,1231.0,1929,91,22,Low,15,Average,2,1,Torrance,450000.0,670.526,2020-12-16
33.83744,-118.3245,1204.0,3499.0,1950,70,5,Low,15,Average,2,2,Torrance,715000.0,846.745,2020-09-21
33.83748,-118.32078,1390.0,4661.0,1947,73,22,Low,15,Average,3,2,Torrance,1159000.0,1078.16,2020-11-13
33.83153,-118.3266,772.0,3150.0,1926,95,4,Low,18,Average,2,2,Torrance,755000.0,868.35,2021-01-22
33.83388,-118.32082,839.0,5882.0,1939,65,24,Low,18,Average,2,1,Torrance,522000.0,851.288,2004-04-13
33.82762,-118.3163,1258.0,5101.0,1917,57,18,Low,15,Average,2,2,Torrance,29500.0,396.4,1974-06-07
33.83017,-118.3191,1754.0,4567.0,1957,63,22,Low,15,Average,3,2,Torrance,929000.0,963.424,2020-12-15
33.82658,-118.31856,1822.0,6375.0,1938,82,6,Low,13,Average,5,2,Torrance,875000.0,936.513,2020-10-22
33.82214,-118.32236,1733.0,7515.0,1977,43,1,Low,12,Average,3,2,Torrance,785000.0,887.227,2020-09-30
33.81223,-118.31367,1508.0,5693.0,1963,57,3,Low,7,Average,4,2,Torrance,850000.0,923.229,2020-09-18
33.81152,-118.3135,1623.0,6038.0,1964,40,3,Low,9,Average,3,2,Torrance,955000.0,1157.0,2004-02-04
33.8115,-118.31314,2868.0,5775.0,1999,21,3,Low,9,Average,5,4,Torrance,1155000.0,1075.97,2020-10-08
33.8089,-118.31269,3263.0,5754.0,1992,28,3,Low,6,Average,4,5,Torrance,1188000.0,1091.46,2020-09-17
33.81541,-118.31021,1338.0,5985.0,1948,73,4,Low,11,Average,2,2,Torrance,775000.0,879.776,2021-01-25
33.83405,-118.34058,1893.0,10095.0,1957,63,2,Low,15,Excellent,3,2,Torrance,993000.0,997.664,2020-10-21
33.83223,-118.34173,1350.0,5201.0,1955,65,2,Low,11,Excellent,4,2,Torrance,882000.0,940.539,2020-11-16
33.83412,-118.33852,1283.0,5663.0,1951,69,2,Low,18,Excellent,3,1,Torrance,845000.0,918.836,2020-12-29
33.83607,-118.33067,1058.0,7201.0,1948,72,4,Low,15,Excellent,2,1,Torrance,720000.0,848.156,2020-12-17
33.83231,-118.32901,516.0,7050.0,1924,96,4,Low,15,Average,2,1,Torrance,555000.0,746.013,2020-09-16
33.81435,-118.28409,1210.0,4626.0,1952,68,7,Moderate,8,Average,3,2,Carson,632000.0,794.636,2020-12-09
33.83056,-118.35783,1748.0,5959.0,1956,64,1,Low,4,Excellent,4,2,Torrance,1000000.0,1001.17,2020-10-07
33.8293,-118.35536,1360.0,5445.0,1956,64,1,Low,3,Excellent,3,2,Torrance,1150000.0,1071.91,2020-12-18
33.82658,-118.35652,1692.0,5294.0,1956,12,0,Low,9,Excellent,4,3,Torrance,24000.0,421.249,1968-10-03
33.82837,-118.35944,1710.0,5633.0,1956,64,1,Low,6,Excellent,3,2,Torrance,990000.0,996.156,2020-10-02
33.82202,-118.353,2427.0,5893.0,1976,44,0,Low,6,Excellent,4,3,Torrance,1280000.0,1130.87,2020-12-30
33.82044,-118.34935,1853.0,5945.0,1964,56,0,Low,9,Excellent,4,2,Torrance,1110000.0,1055.12,2020-11-17
33.82383,-118.34789,1865.0,5799.0,1956,64,0,Low,9,Excellent,4,3,Torrance,1157500.0,1077.14,2020-10-19
33.82483,-118.34879,1283.0,5011.0,1956,64,0,Low,8,Excellent,4,2,Torrance,899000.0,949.467,2020-09-17
33.82358,-118.34574,1209.0,5307.0,1954,67,2,Low,10,Excellent,4,2,Torrance,880500.0,937.748,2021-01-21
33.82309,-118.34491,1110.0,5313.0,1954,66,2,Low,10,Excellent,3,1,Torrance,885000.0,941.849,2020-10-21
33.82234,-118.34708,1641.0,5897.0,1954,66,0,Low,10,Excellent,4,2,Torrance,870000.0,934.119,2020-11-19
33.81877,-118.3368,2337.0,5989.0,1963,57,1,Low,12,Above Average,4,3,Torrance,1275000.0,1128.66,2020-12-10
33.81885,-118.33633,1991.0,6136.0,1963,36,1,Low,12,Above Average,3,3,Torrance,413500.0,805.828,1999-06-17
33.81689,-118.33906,1991.0,6029.0,1963,57,0,Low,12,Above Average,3,3,Torrance,940000.0,969.111,2020-12-16
33.81899,-118.33894,2388.0,5964.0,1963,57,0,Low,11,Above Average,5,3,Torrance,1215000.0,1101.79,2020-12-18
33.81969,-118.33966,1991.0,6001.0,1963,57,0,Low,11,Above Average,3,3,Torrance,1230000.0,1108.57,2020-12-08
33.81871,-118.31835,2031.0,7184.0,1947,46,2,Low,14,Average,3,2,Torrance,310000.0,749.063,1993-05-21
33.81767,-118.31564,2724.0,5961.0,1947,73,4,Low,12,Average,4,3,Torrance,993000.0,997.664,2020-10-01
33.8172,-118.31945,1609.0,7123.0,1960,60,2,Low,13,Average,3,2,Torrance,899000.0,949.56,2020-11-24
33.81616,-118.31804,1366.0,6280.0,1960,60,2,Low,9,Average,4,2,Torrance,780000.0,882.789,2020-12-16
33.81588,-118.3229,1949.0,5775.0,1973,47,1,Low,11,Average,3,2,Torrance,975000.0,986.988,2020-12-30
33.81587,-118.32381,2222.0,5997.0,1973,47,1,Low,13,Average,3,3,Torrance,1085000.0,1043.18,2020-11-25
33.81548,-118.32616,1891.0,5775.0,1973,48,1,Low,13,Average,4,2,Torrance,1099000.0,1047.66,2021-01-14
33.81297,-118.3211,2271.0,5693.0,1965,55,2,Low,8,Average,4,3,Torrance,1015000.0,1007.03,2020-12-18
33.81026,-118.31484,1565.0,7501.0,1960,60,3,Low,6,Average,3,2,Torrance,835000.0,915.136,2020-11-18
33.81252,-118.31548,1950.0,5694.0,1969,51,3,Low,7,Average,3,3,Torrance,860000.0,928.735,2020-11-25
33.8137,-118.31547,1841.0,5724.0,1965,56,3,Low,8,Average,3,3,Torrance,1015000.0,1006.83,2021-01-14
33.81298,-118.31711,1995.0,5690.0,1973,47,3,Low,7,Average,4,2,Torrance,1030000.0,1014.44,2020-12-10
33.80962,-118.31542,2146.0,8130.0,1927,87,4,Low,6,Average,4,2,Torrance,790000.0,934.132,2014-03-25
33.80792,-118.32389,3174.0,6050.0,2000,20,2,Low,11,Average,5,4,Torrance,1175000.0,1085.25,2020-10-21
33.80663,-118.30845,1231.0,5999.0,1955,65,3,Moderate,8,Average,3,2,Harbor City,780000.0,882.789,2020-12-16
33.80309,-118.31149,2453.0,6493.0,1964,56,6,Low,5,Average,4,3,Torrance,969000.0,985.835,2020-11-18
33.80359,-118.31059,2680.0,6542.0,1964,56,6,Low,5,Average,4,4,Torrance,955000.0,976.813,2020-12-17
33.80312,-118.3094,1250.0,5445.0,1953,67,7,Low,6,Average,4,2,Torrance,725000.0,852.646,2020-09-21
33.80122,-118.30958,1566.0,5868.0,1953,67,6,Moderate,6,Average,3,2,Lomita,250000.0,500.691,2020-09-30
33.80115,-118.30813,976.0,7243.0,1950,70,7,Moderate,5,Average,3,1,Harbor City,577000.0,759.272,2020-12-31
33.79967,-118.30795,1176.0,6996.0,1950,70,6,Moderate,8,Average,3,1,Harbor City,645000.0,804.308,2020-11-13
33.80029,-118.31266,2007.0,5408.0,1964,57,6,Moderate,8,Average,5,3,Lomita,840000.0,915.927,2021-01-12
33.80172,-118.31337,1512.0,5213.0,1962,58,6,Moderate,8,Average,3,2,Lomita,810000.0,901.244,2020-09-21
33.80185,-118.31419,2183.0,6729.0,1964,56,6,Moderate,6,Average,4,3,Lomita,875000.0,936.707,2020-09-23
33.79407,-118.32337,954.0,3437.0,1924,96,6,Moderate,7,Above Average,2,2,Lomita,719000.0,847.567,2020-12-10
33.7906,-118.32724,834.0,13134.0,1930,90,6,Moderate,6,Average,2,1,Lomita,950000.0,974.252,2020-12-08
33.80272,-118.31599,2110.0,5189.0,1965,55,6,Moderate,11,Average,4,3,Lomita,785000.0,887.314,2020-11-25
33.79411,-118.31896,1588.0,4938.0,1950,70,6,Moderate,6,Above Average,2,2,Lomita,800000.0,894.035,2020-12-30
33.7951,-118.31824,1416.0,10332.0,1949,71,6,Moderate,5,Above Average,2,1,Lomita,735000.0,858.328,2020-10-05
33.79482,-118.31484,960.0,5958.0,1921,99,7,Moderate,7,Above Average,4,1,Lomita,650000.0,807.173,2020-10-06
33.79623,-118.31313,2367.0,7199.0,1975,45,7,Moderate,7,Average,5,3,Lomita,1065000.0,1033.52,2020-11-23
33.79399,-118.3128,1258.0,4882.0,1952,68,8,Moderate,7,Average,3,2,Lomita,775000.0,879.955,2020-12-29
33.79088,-118.31487,720.0,5498.0,1915,105,7,Moderate,6,Average,2,1,Lomita,669000.0,818.885,2020-10-21
33.80074,-118.32754,819.0,4026.0,1953,67,5,Moderate,7,Average,2,1,Lomita,626000.0,792.131,2020-10-08
33.79948,-118.32671,1492.0,6759.0,1952,68,5,Moderate,6,Average,3,3,Lomita,676000.0,821.832,2020-12-17
33.79844,-118.32572,1838.0,5044.0,1965,55,5,Moderate,6,Average,3,2,Lomita,715000.0,846.745,2020-09-17
33.79946,-118.32456,1522.0,5400.0,1956,64,5,Moderate,6,Average,4,3,Lomita,850000.0,923.037,2020-10-22
33.81589,-118.35287,2415.0,6001.0,1965,31,1,Low,14,Excellent,4,3,Torrance,332000.0,746.011,1996-03-15
33.81772,-118.32885,2087.0,5959.0,1975,45,1,Low,14,Above Average,3,2,Torrance,937500.0,969.679,2020-11-25
33.81432,-118.32949,1811.0,6072.0,1964,56,1,Low,13,Above Average,4,2,Torrance,1025000.0,1013.92,2020-11-25
33.81488,-118.33456,2404.0,6091.0,1965,55,1,Low,11,Above Average,3,3,Torrance,1382000.0,1176.97,2020-10-19
33.81623,-118.33454,2013.0,6211.0,1965,55,1,Low,12,Above Average,4,2,Torrance,1120000.0,1059.76,2020-09-25
33.81667,-118.33137,2392.0,6090.0,1964,56,1,Low,13,Above Average,4,3,Torrance,1125000.0,1061.91,2020-10-22
33.85183,-118.25046,2183.0,4854.0,1971,50,5,Moderate,6,Poor,5,3,Carson,777000.0,880.911,2021-01-20
33.85022,-118.25339,2186.0,4605.0,1970,15,4,Moderate,7,Poor,5,3,Carson,142500.0,587.924,1985-06-13
33.84952,-118.24399,1898.0,5174.0,1969,51,5,Moderate,13,Poor,4,3,Carson,612500.0,782.281,2020-12-17
33.85061,-118.24736,1292.0,4986.0,1971,49,5,Moderate,10,Poor,3,2,Carson,582000.0,762.555,2020-12-30
33.8521,-118.24388,2161.0,7186.0,1964,56,4,Moderate,10,Poor,4,2,Carson,725000.0,852.469,2020-10-07
33.85197,-118.24348,1488.0,8512.0,1964,56,4,Moderate,10,Poor,4,2,Carson,710000.0,843.862,2020-11-19
33.85084,-118.26042,1432.0,5659.0,1964,56,3,Moderate,5,Poor,3,2,Carson,300000.0,551.115,2020-06-23
33.85041,-118.25897,1286.0,4769.0,1968,52,3,Moderate,5,Poor,3,2,Carson,700000.0,836.293,2020-12-11
33.85005,-118.25806,1090.0,4627.0,1968,28,3,Moderate,6,Poor,2,1,Carson,135000.0,473.285,1996-08-05
33.80176,-118.20924,1452.0,5949.0,1958,28,19,Slightly High,10,Average,3,1,Long Beach,105000.0,498.005,1986-12-04
33.79756,-118.21419,853.0,2450.0,1931,90,15,Slightly High,15,Average,2,2,Long Beach,460000.0,677.798,2021-01-14
33.79824,-118.21949,1600.0,5135.0,1952,68,13,Slightly High,15,Average,3,1,Long Beach,560000.0,748.003,2020-12-16
33.80674,-118.25612,1312.0,4929.0,1951,69,9,Moderate,12,Average,3,1,Carson,489000.0,700.107,2020-10-08
33.80741,-118.25835,1226.0,4563.0,1950,70,10,Moderate,13,Average,3,2,Carson,535000.0,732.296,2020-10-06
33.80236,-118.26092,1231.0,5710.0,1944,76,13,Moderate,10,Average,3,1,Wilmington,580000.0,761.243,2020-12-18
33.80053,-118.25971,1003.0,6130.0,1944,59,15,Moderate,12,Average,3,1,Wilmington,245000.0,590.317,2003-05-19
33.80568,-118.25815,3432.0,5028.0,1960,60,9,Moderate,13,Average,6,5,Carson,695000.0,834.819,2020-09-28
33.80674,-118.26721,1454.0,6048.0,1920,101,16,Moderate,18,Average,4,2,Carson,665000.0,814.952,2021-01-25
33.80258,-118.26842,1828.0,4694.0,1968,52,16,Moderate,15,Average,3,2,Carson,690000.0,831.892,2020-11-18
33.80397,-118.27096,1672.0,4814.0,1969,52,16,Moderate,14,Average,4,3,Carson,675000.0,821.057,2021-01-12
33.81823,-118.2933,1490.0,5201.0,1953,67,8,Low,10,Average,3,2,West Carson,705000.0,839.275,2020-12-09
33.81029,-118.29719,2301.0,5905.0,1965,55,3,Moderate,12,Average,5,3,West Carson,420000.0,647.79,2020-12-30
33.80749,-118.29594,2330.0,5924.0,1966,54,5,Moderate,14,Average,4,3,West Carson,825000.0,909.64,2020-11-13
33.80633,-118.29481,2301.0,6150.0,1966,54,4,Moderate,12,Average,5,3,West Carson,845000.0,920.318,2020-10-05
33.80661,-118.29588,1862.0,6141.0,1966,54,3,Moderate,13,Average,3,3,West Carson,760000.0,873.07,2020-11-13
